"zcta","tot_pop","white","black","alaskan_native","asian","pacific_islan","other","mixed_race"
"79734",2044,1952,21,0,0,0,8,126
"79735",13636,11313,547,37,77,25,741,1792
"79738",187,167,0,0,0,0,0,40
"79739",1278,924,0,0,0,0,204,300
"79741",197,193,0,0,0,0,0,8
"79742",617,492,47,0,0,0,78,0
"79743",339,280,0,20,0,0,39,0
"79744",1362,684,0,61,36,0,348,466
"79745",6783,5284,288,132,0,2,214,1726
"79748",277,197,0,14,0,0,24,84
"79749",492,477,0,0,0,0,0,30
"79752",2415,898,155,0,13,0,1296,106
"79754",117,117,0,0,0,0,0,0
"79755",103,90,0,0,0,0,13,0
"79756",9576,8234,509,130,64,0,399,480
"79758",3425,2645,17,254,0,0,245,528
"79759",0,0,0,0,0,0,0,0
"79761",33955,22944,2976,352,364,58,5067,4388
"79762",45474,34831,2688,325,727,0,2634,8538
"79763",36688,27074,1196,75,316,0,5342,5370
"79764",22519,16175,605,127,63,30,4066,2906
"79765",17017,13638,171,0,670,0,2023,1030
"79766",7676,5564,151,104,34,0,1118,1410
"79770",0,0,0,0,0,0,0,0
"79772",14265,11031,328,10,179,14,1861,1684
"79777",174,166,5,0,0,0,3,0
"79778",1115,673,103,14,18,0,294,26
"79780",127,127,0,0,0,0,0,0
"79781",267,248,9,0,0,0,10,0
"79782",4304,3483,28,172,0,0,621,0
"79783",279,266,0,0,0,8,5,0
"79785",125,122,0,0,3,0,0,0
"79788",913,698,6,41,0,0,54,228
"79789",1023,986,7,0,0,0,0,60
"79821",7044,5233,127,71,11,13,1328,522
"79830",7956,7001,14,71,382,0,284,408
"79831",0,0,0,0,0,0,0,0
"79834",202,176,5,1,10,0,3,14
"79835",11171,6294,32,0,216,0,3258,2742
"79836",5804,4071,5,0,5,0,1246,954
"79837",249,188,0,3,0,0,58,0
"79838",4872,2977,15,4,85,0,1482,618
"79839",2182,1371,13,0,0,0,425,746
"79842",397,376,0,0,0,0,21,0
"79843",2457,2146,0,131,1,0,9,340
"79845",4317,3145,0,30,125,0,326,1382
"79846",23,23,0,0,0,0,0,0
"79847",90,90,0,0,0,0,0,0
"79848",835,676,14,0,0,0,75,140
"79849",11605,6505,13,67,24,0,3311,3370
"79851",1689,510,42,0,45,0,537,1110
"79852",676,654,0,22,0,0,0,0
"79853",2282,1078,0,0,0,0,1198,12
"79854",175,15,0,0,11,0,137,24
"79855",2108,1400,3,56,16,0,362,542
"79901",8821,5256,401,57,23,0,2117,1934
"79902",20752,14179,536,157,490,39,3233,4236
"79903",15422,10558,145,8,116,0,2314,4562
"79904",33084,22314,1790,70,604,0,3755,9102
"79905",22767,14165,74,412,21,150,4256,7378
"79906",3452,2319,304,0,238,15,194,764
"79907",51208,33778,318,508,116,49,9775,13328
"79908",6351,3292,974,76,224,22,723,2080
"79911",5905,4546,38,0,175,0,144,2004
"79912",79861,53504,1379,221,2669,313,12671,18208
"79915",36797,25121,269,215,52,0,7350,7580
"79916",4238,2270,989,16,82,0,322,1118
"79920",9,9,0,0,0,0,0,0
"79922",7890,5642,67,40,157,0,764,2440
"79924",59816,37913,5237,409,928,0,8129,14400
"79925",39868,28781,1143,135,305,59,4398,10094
"79927",42221,27034,134,611,80,0,9588,9548
"79928",62344,47471,1482,267,213,21,5976,13828
"79930",28091,20203,1031,171,264,0,3010,6824
"79932",28893,22100,332,83,148,42,3444,5488
"79934",26360,17252,2868,115,991,65,2109,5920
"79935",18546,13535,371,121,365,0,1072,6164
"79936",108668,81426,3159,372,1450,393,8578,26580
"79938",83326,61705,3690,479,614,65,6287,20972
"79942",0,0,0,0,0,0,0,0
"80002",19319,17277,155,24,238,10,382,2466
"80003",36914,30504,900,491,1645,0,1589,3570
"80004",36118,32844,247,252,415,9,776,3150
"80005",28287,26546,244,109,452,10,144,1564
"80007",16048,14439,0,141,599,0,345,1048
"80010",43653,20210,6972,626,2681,31,9749,6768
"80011",51806,26206,9743,588,3047,237,8569,6832
"80012",53862,25400,13598,935,3263,186,5945,9070
"80013",74293,48598,9717,402,5483,37,4084,11944
"80014",39540,27003,5374,177,3545,34,1242,4330
"80015",70215,52297,5709,370,5063,67,2407,8604
"80016",58948,44475,4271,137,5665,147,1088,6330
"80017",39182,19751,7765,171,2474,457,5043,7042
"80018",13847,8865,2010,68,567,39,1093,2410
"80019",3696,1154,1548,28,285,4,191,972
"80020",51801,44316,508,253,3369,27,705,5246
"80021",34277,30061,251,312,1531,78,439,3210
"80022",51752,38362,2000,547,705,90,5270,9556
"80023",22290,18527,426,61,1893,0,97,2572
"80024",209,92,0,10,0,0,99,16
"80025",47,47,0,0,0,0,0,0
"80026",30817,26689,175,50,1149,10,990,3508
"80027",32755,27103,266,98,3650,12,298,2656
"80030",16386,12607,370,414,566,0,913,3032
"80031",35753,29208,504,421,2229,36,1081,4548
"80033",26742,23905,192,343,273,0,531,2996
"80045",901,623,9,19,172,0,27,102
"80101",564,554,0,9,0,0,1,0
"80102",5960,5489,31,10,24,0,128,556
"80103",2928,2334,47,46,9,0,55,874
"80104",32427,29865,149,186,457,75,503,2384
"80105",1349,1285,0,7,2,0,6,98
"80106",6120,5485,143,72,38,0,36,692
"80107",14484,13354,15,204,177,9,89,1272
"80108",28952,25673,667,70,892,34,727,1778
"80109",24554,22028,225,70,722,0,712,1594
"80110",23295,18046,934,291,512,0,2033,2958
"80111",32495,25176,484,139,4464,27,659,3092
"80112",34714,26757,1216,215,3317,313,1306,3180
"80113",23715,21546,469,156,274,0,301,1938
"80116",4263,4177,0,7,6,0,15,116
"80117",2413,2109,23,7,1,0,117,312
"80118",5998,5520,16,12,50,34,95,542
"80120",30632,27513,584,69,653,18,838,1914
"80121",18567,16893,192,80,341,37,365,1318
"80122",33120,30058,272,46,820,0,404,3040
"80123",46575,40718,386,359,2730,0,861,3042
"80124",21646,17386,801,63,2075,18,333,1940
"80125",10832,9802,33,17,239,0,56,1370
"80126",44574,39460,360,171,2629,0,448,3012
"80127",44866,40187,370,115,1033,35,547,5158
"80128",37181,32594,384,106,809,29,1137,4244
"80129",32286,28604,370,123,1501,0,445,2486
"80130",27892,23277,293,122,2651,54,312,2366
"80131",381,337,21,23,0,0,0,0
"80132",21422,19541,300,101,431,0,107,1884
"80133",2712,2525,62,0,7,0,84,68
"80134",71112,60265,1400,330,4685,0,1010,6844
"80135",4212,4001,26,8,18,9,78,144
"80136",5369,4283,21,73,0,0,232,1520
"80137",2157,1452,216,9,0,6,300,348
"80138",34692,31542,460,56,842,0,276,3032
"80202",15813,13394,567,37,984,0,272,1118
"80203",21368,18033,964,45,702,0,402,2444
"80204",34860,23616,2557,640,535,63,4831,5236
"80205",34884,21456,6269,293,564,11,3907,4768
"80206",24913,21129,1248,89,691,0,503,2506
"80207",27326,14741,8004,43,329,40,1491,5356
"80209",25032,22917,310,31,574,40,196,1928
"80210",37786,32526,963,134,1533,10,815,3610
"80211",36061,29177,680,638,867,73,1773,5706
"80212",20240,17044,672,46,490,0,1107,1762
"80214",26021,21661,545,233,395,0,1409,3556
"80215",20061,17381,248,362,691,162,290,1854
"80216",14687,9763,533,161,107,0,3567,1112
"80218",18915,16543,472,82,626,0,273,1838
"80219",71795,52793,1607,762,2499,3,5038,18186
"80220",36790,27358,3331,379,1372,162,1914,4548
"80221",40266,31676,593,404,534,419,2603,8074
"80222",24682,19447,1368,155,669,40,1325,3356
"80223",20888,15101,692,333,985,0,2973,1608
"80224",19450,13321,2335,110,1148,28,625,3766
"80226",33022,27699,530,227,1247,0,1361,3916
"80227",34850,28619,722,429,1519,4,1508,4098
"80228",34518,30175,389,178,1305,48,843,3160
"80229",56721,41937,1099,1101,1748,0,3035,15602
"80230",10077,7515,762,144,537,6,513,1200
"80231",36103,23165,6150,157,1377,4,2611,5278
"80232",23102,19674,196,182,1325,0,507,2436
"80233",50321,41324,1248,248,1245,99,2489,7336
"80234",29310,23496,844,185,1942,0,501,4684
"80235",8565,6965,539,100,284,8,295,748
"80236",18580,14074,459,143,520,449,1270,3330
"80237",21771,17727,1589,55,878,0,553,1938
"80238",21355,17460,1466,15,1062,21,347,1968
"80239",48835,23043,9005,569,2026,159,9511,9044
"80241",34856,28460,822,344,2210,9,1068,3886
"80246",13277,9761,1399,75,313,51,659,2038
"80247",30161,15949,6957,125,2317,0,2269,5088
"80249",35104,15503,12097,123,1934,13,1767,7334
"80260",36938,27617,904,130,879,3,3095,8620
"80264",0,0,0,0,0,0,0,0
"80290",96,56,0,0,24,0,6,20
"80293",0,0,0,0,0,0,0,0
"80294",0,0,0,0,0,0,0,0
"80301",26010,23170,216,35,1236,0,375,1956
"80302",29422,26150,321,74,1548,9,161,2318
"80303",25709,21985,395,103,1398,23,633,2344
"80304",26501,23676,147,169,595,2,639,2546
"80305",17305,14896,62,21,1052,17,215,2084
"80310",7296,5934,73,0,1069,12,0,416
"80401",42907,39072,589,185,1014,0,460,3174
"80403",20302,19407,128,53,276,0,81,714
"80419",0,0,0,0,0,0,0,0
"80420",679,666,13,0,0,0,0,0
"80421",9683,8821,16,78,74,0,124,1140
"80422",4992,4634,11,143,0,0,5,398
"80423",214,214,0,0,0,0,0,0
"80424",10769,9929,33,14,221,0,209,726
"80425",130,127,2,0,0,0,0,2
"80426",48,48,0,0,0,0,0,0
"80427",531,475,23,21,0,0,0,24
"80428",627,606,16,5,0,0,0,0
"80432",215,208,7,0,0,0,0,0
"80433",8605,8087,18,27,100,0,93,560
"80434",29,29,0,0,0,0,0,0
"80435",8176,6742,57,85,56,119,937,360
"80436",547,547,0,0,0,0,0,0
"80438",613,534,6,4,6,0,0,126
"80439",25374,24183,82,41,266,0,159,1286
"80440",2568,2428,24,0,0,0,21,190
"80442",2140,1946,77,0,79,26,5,14
"80443",4056,3730,0,0,0,0,0,652
"80444",1222,1175,18,20,0,0,0,18
"80446",4041,3826,19,0,0,0,4,384
"80447",2067,1874,0,0,0,0,20,346
"80448",0,0,0,0,0,0,0,0
"80449",1237,1220,0,17,0,0,0,0
"80451",1094,1030,11,0,15,0,0,76
"80452",3151,2965,61,19,0,0,1,210
"80453",229,195,0,0,16,0,0,36
"80454",1343,1217,0,0,26,0,0,200
"80455",474,432,0,0,34,0,6,4
"80456",302,302,0,0,0,0,0,0
"80457",171,171,0,0,0,0,0,0
"80459",2997,2714,0,0,0,0,50,466
"80461",7682,6190,5,253,43,4,457,1460
"80463",185,185,0,0,0,0,0,0
"80465",16030,14026,257,123,303,0,273,2096
"80466",3723,3514,36,0,26,0,74,146
"80467",2193,2126,16,39,12,0,0,0
"80468",322,322,0,0,0,0,0,0
"80469",365,324,0,0,41,0,0,0
"80470",4253,4150,0,61,18,0,0,48
"80471",0,0,0,0,0,0,0,0
"80473",50,50,0,0,0,0,0,0
"80475",10,10,0,0,0,0,0,0
"80476",175,175,0,0,0,0,0,0
"80477",53,53,0,0,0,0,0,0
"80478",1491,1459,11,11,10,0,0,0
"80479",0,0,0,0,0,0,0,0
"80480",1237,1218,8,0,0,0,0,22
"80481",617,380,0,206,5,0,3,46
"80482",1308,1167,14,127,0,0,0,0
"80483",661,578,2,8,14,4,54,2
"80487",18150,16834,213,20,287,0,182,1228
"80488",257,257,0,0,0,0,0,0
"80497",261,261,0,0,0,0,0,0
"80498",7473,6757,0,1,0,0,463,504
"80501",43773,37116,650,403,763,124,2527,4380
"80503",36056,32577,271,139,1700,0,196,2346
"80504",53743,46604,488,413,1594,0,1837,5614
"80510",363,351,2,0,0,0,0,20
"80511",165,165,0,0,0,0,0,0
"80512",1602,1551,15,0,0,7,0,58
"80513",13650,13115,4,19,89,59,178,372
"80514",5947,5230,29,12,319,0,229,256
"80515",896,801,0,34,31,0,0,60
"80516",31063,27848,57,41,2013,12,148,1888
"80517",11416,10807,23,42,21,0,0,1046
"80520",1416,1285,0,0,4,0,59,136
"80521",37796,32328,827,422,1052,57,720,4780
"80524",37656,32901,322,506,556,14,1375,3964
"80525",56233,48411,826,438,1728,100,1183,7094
"80526",45220,40300,495,349,1542,38,494,4004
"80528",21387,18724,156,83,991,4,122,2614
"80530",3996,3249,7,0,316,32,77,630
"80532",25,25,0,0,0,0,0,0
"80534",15635,14140,63,37,709,0,82,1208
"80535",2507,2394,0,0,29,0,39,90
"80536",2031,1926,0,12,0,0,0,186
"80537",46154,42241,163,341,308,5,670,4852
"80538",52708,48539,479,210,597,11,1074,3596
"80540",4733,4423,32,48,28,0,24,356
"80542",5054,4572,0,0,48,0,247,374
"80543",8048,7321,11,78,60,0,366,424
"80544",81,81,0,0,0,0,0,0
"80545",1190,1141,0,11,0,0,6,64
"80546",205,205,0,0,0,0,0,0
"80547",1234,1172,0,0,39,0,0,46
"80549",11785,10706,150,0,57,8,130,1468
"80550",28935,26445,88,161,492,6,623,2240
"80601",39385,31592,1080,518,1015,37,2312,5662
"80602",38191,30047,455,382,2676,0,1089,7084
"80603",14076,12768,163,15,91,23,561,910
"80610",3719,3429,13,26,49,0,104,196
"80611",1173,1119,0,8,0,0,0,92
"80612",242,217,0,0,0,0,25,0
"80615",9210,8732,0,42,38,0,29,738
"80620",21331,18430,416,190,242,60,916,2154
"80621",15100,11897,77,11,0,0,1486,3258
"80622",83,81,2,0,0,0,0,0
"80623",1381,1124,0,9,0,0,43,410
"80624",1014,934,0,0,0,0,80,0
"80631",55748,46498,2055,289,837,45,2658,6732
"80634",61810,53509,620,651,865,152,2460,7106
"80640",12850,11199,165,97,327,31,524,1014
"80642",5694,4783,65,95,11,10,253,954
"80643",4471,4173,8,49,0,0,90,302
"80644",3375,3157,3,15,0,0,31,338
"80645",6395,5554,26,43,7,20,223,1044
"80648",1718,1548,3,5,0,1,0,322
"80649",449,432,0,0,0,0,0,34
"80650",2270,1975,0,0,15,0,26,508
"80651",4352,3655,32,21,6,0,303,670
"80652",370,350,0,0,0,0,0,40
"80653",809,779,4,0,9,0,0,34
"80654",2572,2416,0,19,0,0,80,114
"80701",16248,12225,889,30,129,15,1102,3716
"80705",1078,978,0,12,0,6,29,106
"80720",2711,2496,65,0,8,0,29,226
"80721",296,296,0,0,0,0,0,0
"80722",486,453,0,0,9,0,24,0
"80723",7080,6714,0,62,0,48,22,468
"80726",471,461,0,0,0,0,4,12
"80727",590,529,0,0,0,0,22,78
"80728",1086,890,0,1,9,2,21,326
"80729",737,728,0,0,0,0,5,8
"80731",1180,1157,0,0,5,0,13,10
"80733",529,525,0,0,0,0,2,4
"80734",3100,2813,0,104,13,0,54,232
"80735",395,391,0,0,0,0,4,0
"80736",484,467,0,0,0,0,17,0
"80737",1631,1547,10,7,8,0,35,48
"80740",92,91,0,0,0,0,0,2
"80741",1101,1075,0,5,8,0,0,26
"80742",218,214,4,0,0,0,0,0
"80743",1115,1100,7,0,0,1,0,14
"80744",430,346,0,0,3,0,50,62
"80745",209,209,0,0,0,0,0,0
"80746",73,73,0,0,0,0,0,0
"80747",458,446,2,0,1,0,8,2
"80749",245,169,0,2,1,0,9,128
"80750",325,279,0,0,0,0,23,46
"80751",18005,15678,326,197,156,336,461,1702
"80754",211,202,0,0,2,0,0,14
"80755",75,75,0,0,0,0,0,0
"80757",226,215,0,0,10,0,0,2
"80758",3401,3195,3,22,5,0,22,308
"80759",4806,4303,137,24,0,0,220,244
"80801",120,119,0,0,0,0,0,2
"80802",238,184,0,0,0,0,0,108
"80804",267,253,0,2,0,0,0,24
"80805",389,356,0,1,3,0,24,10
"80807",4460,3939,27,6,7,45,306,260
"80808",5963,5641,42,24,20,16,7,426
"80809",818,774,0,0,0,0,5,78
"80810",1171,1033,2,0,21,2,3,220
"80812",246,239,0,0,1,0,6,0
"80813",1621,1544,9,10,0,0,40,36
"80814",4125,3847,37,86,15,0,15,250
"80815",775,769,0,2,0,1,0,6
"80816",5932,5606,4,0,45,0,0,554
"80817",31426,22877,3312,212,1103,498,908,5032
"80818",462,459,0,0,0,0,1,4
"80819",891,812,11,0,27,0,8,66
"80820",1074,1024,0,0,0,0,50,0
"80821",1102,1046,21,7,3,0,6,38
"80822",230,230,0,0,0,0,0,0
"80823",222,213,0,1,0,0,4,8
"80824",350,246,0,3,0,0,0,202
"80825",543,533,1,0,0,4,0,10
"80827",609,487,0,63,0,0,0,118
"80828",3711,3258,392,13,17,10,17,8
"80829",6387,5815,44,120,158,0,76,348
"80830",170,170,0,0,0,0,0,0
"80831",27786,24521,801,261,688,12,201,2604
"80832",775,743,2,7,0,0,0,46
"80833",1042,1040,0,0,1,0,0,2
"80834",272,266,0,6,0,0,0,0
"80835",821,751,12,33,0,0,5,40
"80836",1168,972,1,25,0,0,90,160
"80840",6368,5150,478,64,286,69,30,582
"80860",597,585,0,0,0,10,0,4
"80861",253,253,0,0,0,0,0,0
"80862",37,37,0,0,0,0,0,0
"80863",13119,11883,113,74,34,0,37,1956
"80864",1412,1308,7,0,12,5,0,160
"80902",12797,8989,2320,60,134,60,148,2172
"80903",16399,13171,1111,128,425,29,216,2638
"80904",20882,18382,206,205,266,0,243,3160
"80905",16588,13297,1029,260,399,164,567,1744
"80906",37610,30564,1409,659,1170,50,532,6452
"80907",29173,24966,835,340,573,41,679,3478
"80908",19628,16677,582,29,355,0,201,3568
"80909",38826,29411,2805,579,430,92,2300,6418
"80910",31619,18261,4108,234,738,35,4800,6886
"80911",35597,26619,2462,341,905,235,1869,6332
"80913",4165,2607,533,47,218,37,14,1418
"80914",323,254,34,0,12,4,0,38
"80915",22474,15826,1635,74,447,0,1558,5868
"80916",41173,22133,6604,392,1617,337,5428,9324
"80917",31648,24996,2270,305,995,62,604,4832
"80918",48905,40087,3135,290,1097,87,1631,5156
"80919",27922,23843,793,173,615,0,326,4344
"80920",38558,33064,977,84,1675,41,478,4478
"80921",24725,21349,717,96,979,74,81,2858
"80922",29598,22362,1433,96,768,138,2097,5408
"80923",30932,24532,1232,70,1212,92,915,5758
"80924",11873,9992,233,75,489,0,178,1812
"80925",13752,10078,1722,36,258,266,371,2042
"80926",1595,1408,0,116,10,0,22,78
"80927",4491,3360,178,146,33,0,432,684
"80928",1165,1039,0,4,5,0,3,228
"80929",58,58,0,0,0,0,0,0
"80930",1794,1565,0,10,121,0,53,90
"80938",462,194,78,0,0,0,0,380
"80939",0,0,0,0,0,0,0,0
"80951",4574,2635,1102,0,39,0,62,1472
"81001",29997,21441,602,1411,259,54,4490,3480
"81003",14824,10775,696,649,153,0,1191,2720
"81004",27159,20444,818,1191,189,39,3052,2852
"81005",32062,25703,459,975,255,14,2474,4364
"81006",12120,10014,70,457,182,39,844,1028
"81007",32842,29222,406,378,382,52,890,3024
"81008",11659,9683,354,141,102,30,576,1546
"81019",1748,1725,0,0,0,0,0,46
"81020",929,698,0,37,0,0,13,362
"81021",19,19,0,0,0,0,0,0
"81022",1545,1477,0,60,0,0,0,16
"81023",1268,1250,0,0,0,0,18,0
"81024",170,147,0,0,0,0,0,46
"81025",685,666,0,4,0,0,3,24
"81027",163,147,0,0,0,0,0,32
"81029",253,245,0,0,0,0,6,4
"81030",131,126,0,0,0,0,0,10
"81033",153,92,0,4,0,0,0,114
"81036",1082,1065,5,2,0,0,0,20
"81038",0,0,0,0,0,0,0,0
"81039",1531,1484,0,7,0,6,17,34
"81040",258,216,0,30,0,0,12,0
"81041",696,670,0,0,8,0,16,4
"81043",50,46,0,0,0,0,0,8
"81044",193,178,0,0,0,0,0,30
"81045",74,74,0,0,0,0,0,0
"81047",1535,1431,0,0,0,0,102,4
"81049",233,229,0,0,0,0,0,8
"81050",9511,8023,134,68,176,0,662,896
"81052",9140,8223,95,236,31,0,133,844
"81054",4963,3946,273,211,38,0,178,634
"81055",1657,1565,3,4,0,0,52,66
"81057",323,315,0,0,0,0,0,16
"81058",1261,1047,7,0,38,0,1,336
"81059",463,327,105,24,0,0,0,14
"81062",1750,1362,134,62,0,0,1,382
"81063",3186,2516,151,97,13,0,29,760
"81064",290,270,0,0,0,0,10,20
"81067",5436,4618,3,134,40,0,288,706
"81069",2170,2098,0,0,0,0,24,96
"81071",288,281,0,0,0,0,4,6
"81073",1885,1743,33,30,0,0,58,42
"81076",570,489,0,29,24,0,0,56
"81077",653,611,0,0,0,0,0,84
"81081",91,86,0,0,0,0,0,10
"81082",11540,9628,5,520,90,0,446,1702
"81084",106,94,0,0,0,2,0,20
"81087",130,130,0,0,0,0,0,0
"81089",4628,4187,5,157,2,0,44,466
"81090",918,817,0,41,0,0,2,116
"81091",727,575,50,1,0,0,7,188
"81092",807,724,0,0,29,0,35,38
"81101",15014,11863,102,541,193,73,1210,2064
"81120",2305,1817,12,52,0,0,139,570
"81121",449,219,0,52,0,0,89,178
"81122",8306,7596,4,403,5,0,108,380
"81123",880,782,0,0,35,0,20,86
"81124",125,123,0,0,2,0,0,0
"81125",3669,3080,74,63,0,0,212,480
"81126",346,105,0,0,0,0,0,482
"81128",91,88,0,0,0,0,0,6
"81129",58,47,0,0,0,0,0,22
"81130",807,680,11,13,43,0,8,104
"81131",1290,1086,0,28,0,0,0,352
"81132",3231,2881,2,55,0,5,175,226
"81133",1276,1011,0,9,7,0,64,370
"81136",265,227,6,0,0,0,0,64
"81137",5830,4290,64,1056,31,0,188,402
"81138",38,16,13,0,0,0,0,18
"81140",2150,1896,0,12,19,0,147,152
"81141",1315,1087,11,107,0,0,43,134
"81143",719,709,0,0,0,0,0,20
"81144",6837,6101,6,262,8,0,252,416
"81146",1036,866,0,17,11,0,51,182
"81147",12794,10703,166,243,153,18,1325,372
"81148",306,220,0,9,2,0,21,108
"81149",974,890,0,1,7,0,40,72
"81151",1864,1535,0,14,0,0,69,492
"81152",1126,877,0,69,1,0,79,200
"81154",1017,946,0,0,4,0,16,102
"81155",216,204,0,12,0,0,0,0
"81201",8955,8399,6,0,155,0,100,590
"81210",313,313,0,0,0,0,0,0
"81211",9017,8035,404,82,25,102,269,200
"81212",31129,28486,1351,222,233,4,246,1174
"81220",118,118,0,0,0,0,0,0
"81221",304,302,0,0,0,0,0,4
"81222",240,240,0,0,0,0,0,0
"81223",1760,1716,1,0,5,0,20,36
"81224",3291,3100,0,3,55,0,23,220
"81225",1328,1325,2,1,0,0,0,0
"81226",9110,7160,921,340,109,0,218,724
"81227",0,0,0,0,0,0,0,0
"81230",10110,9500,2,107,0,0,117,768
"81231",649,624,25,0,0,0,0,0
"81232",122,121,0,0,1,0,0,0
"81233",882,777,9,0,0,3,25,136
"81235",740,679,13,21,3,0,14,20
"81236",1207,1207,0,0,0,0,0,0
"81237",49,49,0,0,0,0,0,0
"81239",164,164,0,0,0,0,0,0
"81240",3659,3580,0,2,13,0,21,86
"81241",208,206,0,0,0,0,0,4
"81242",806,732,0,0,6,0,11,114
"81243",65,65,0,0,0,0,0,0
"81244",407,384,4,3,0,0,0,32
"81248",161,161,0,0,0,0,0,0
"81251",163,163,0,0,0,0,0,0
"81252",4023,3696,84,5,18,0,165,110
"81253",698,698,0,0,0,0,0,0
"81301",30307,26854,144,1583,232,16,539,1878
"81303",9453,7720,97,376,123,0,549,1176
"81320",376,292,0,64,0,0,0,40
"81321",15389,12383,104,1518,215,20,547,1204
"81323",4758,4321,155,112,0,0,89,162
"81324",1374,1306,0,0,0,0,62,12
"81325",140,140,0,0,0,0,0,0
"81326",2663,2281,0,169,41,1,92,158
"81327",384,384,0,0,0,0,0,0
"81328",3882,3719,0,82,0,0,66,30
"81330",154,129,18,0,7,0,0,0
"81331",270,270,0,0,0,0,0,0
"81332",201,166,0,28,0,0,7,0
"81334",1476,44,0,1422,0,0,0,20
"81335",21,21,0,0,0,0,0,0
"81401",22715,20654,27,336,356,54,287,2002
"81403",11501,10274,47,211,45,0,344,1160
"81410",1510,1409,0,0,45,0,34,44
"81411",46,46,0,0,0,0,0,0
"81413",5633,5339,17,10,12,0,141,228
"81415",1732,1731,0,0,0,0,0,2
"81416",13793,12603,181,186,176,0,203,888
"81418",1787,1595,125,46,0,0,0,42
"81419",3235,3170,0,10,0,0,18,74
"81422",583,562,0,0,0,0,0,42
"81423",1782,1782,0,0,0,0,0,0
"81424",1080,1048,24,0,2,0,0,12
"81425",5664,5112,21,8,0,1,73,898
"81426",194,179,0,0,0,0,0,30
"81427",1233,1176,0,0,0,0,0,114
"81428",3666,3479,40,0,30,0,0,234
"81429",130,129,0,0,0,0,1,0
"81430",841,827,0,14,0,0,0,0
"81431",409,378,0,0,0,0,0,62
"81432",3130,2991,42,0,0,3,11,166
"81433",621,584,0,0,0,0,0,74
"81434",271,177,6,88,0,0,0,0
"81435",5243,4813,1,63,113,0,69,368
"81501",23717,21552,242,191,109,107,500,2032
"81503",15533,14339,84,90,170,0,133,1434
"81504",30192,26955,429,422,214,0,337,3670
"81505",10599,9813,128,6,169,0,143,680
"81506",11895,10856,27,51,346,0,417,396
"81507",15068,14158,0,37,215,0,131,1054
"81520",14337,13553,20,93,257,0,240,348
"81521",16178,14938,142,412,109,0,256,642
"81522",107,107,0,0,0,0,0,0
"81523",749,749,0,0,0,0,0,0
"81524",2519,2422,0,69,0,0,0,56
"81525",1522,1480,0,42,0,0,0,0
"81526",5789,5190,8,36,51,45,28,862
"81527",1674,1643,9,0,0,0,1,42
"81601",16359,13798,138,8,315,0,1419,1362
"81610",294,294,0,0,0,0,0,0
"81611",10814,9495,74,15,412,0,306,1024
"81612",0,0,0,0,0,0,0,0
"81615",2786,2701,13,0,0,0,72,0
"81620",11912,9129,389,98,132,0,949,2430
"81621",6344,6100,10,32,18,0,75,218
"81623",16166,13754,87,59,55,35,1872,608
"81624",1470,1377,57,2,8,0,2,48
"81625",12670,11529,108,95,18,0,117,1606
"81630",1151,1076,0,0,0,2,3,140
"81631",8475,7867,24,0,0,0,12,1144
"81632",9294,7481,117,0,77,0,726,1786
"81633",0,0,0,0,0,0,0,0
"81635",6862,5484,40,136,41,4,991,332
"81637",8277,6926,0,0,0,0,324,2054
"81638",19,19,0,0,0,0,0,0
"81639",2932,2791,10,5,1,0,31,188
"81640",112,112,0,0,0,0,0,0
"81641",3862,3630,1,57,29,0,0,290
"81642",9,9,0,0,0,0,0,0
"81643",430,429,0,0,0,0,0,2
"81645",1149,1066,0,0,0,0,0,166
"81646",182,182,0,0,0,0,0,0
"81647",6961,6150,0,18,40,0,279,948
"81648",2476,2171,21,26,8,0,32,436
"81649",318,288,0,0,0,0,30,0
"81650",13758,11996,46,66,52,14,765,1638
"81652",5164,4535,17,7,8,0,232,730
"81653",8,8,0,0,0,0,0,0
"81654",1729,1521,0,0,0,0,198,20
"81655",112,112,0,0,0,0,0,0
"81656",316,316,0,0,0,0,0,0
"81657",5903,5681,8,0,65,0,36,226
"82001",36944,32459,708,167,326,119,737,4856
"82005",646,400,128,0,39,0,14,130
"82007",21642,18586,305,564,206,14,884,2166
"82009",34666,31195,619,55,558,42,219,3956
"82050",323,317,0,3,0,0,3,0
"82051",24,24,0,0,0,0,0,0
"82052",0,0,0,0,0,0,0,0
"82053",1268,1024,22,0,0,0,79,286
"82054",1243,1190,0,9,0,0,0,88
"82055",292,285,0,7,0,0,0,0
"82058",6,6,0,0,0,0,0,0
"82059",186,186,0,0,0,0,0,0
"82060",281,281,0,0,0,0,0,0
"82061",0,0,0,0,0,0,0,0
"82063",109,109,0,0,0,0,0,0
"82070",20489,18152,398,246,491,2,316,1768
"82072",17318,15130,51,31,785,23,390,1816
"82073",52,39,2,3,0,0,8,0
"82081",70,70,0,0,0,0,0,0
"82082",2017,1739,0,0,0,0,55,446
"82083",338,322,0,1,7,8,0,0
"82084",6,6,0,0,0,0,0,0
"82190",1183,1032,46,0,72,0,23,20
"82201",6830,6336,0,0,54,50,0,780
"82210",243,239,0,0,4,0,0,0
"82212",577,535,0,16,0,15,8,6
"82213",349,343,0,0,0,0,0,12
"82214",1179,1148,5,0,0,0,12,28
"82215",119,113,0,0,0,0,0,12
"82217",27,27,0,0,0,0,0,0
