"store_name","store_id","review_count","ratings","categories","food_desert"
"Gold Star Chili","0DRG_K9HRFRlJXUo4Wxh_Q",11,3.5,"hotdogs",0
"Freddy's Frozen Custard and Steakburgers","6L7RxLrbS-4wAvR9_VXe_A",50,3.5,"desserts,hotdogs",0
"PDQ Sanford","w7uOIeN_gjbqXnLD2XKpIQ",160,4,"chickenshop,sandwiches,hotdogs",0
"Culver's","_ISoW6xv8M_5p4QZGUmeew",109,4,"burgers,hotdogs,icecream",0
"Oh My Gyro","BlfYHL1Vci_w--UKkr2teg",204,4.5,"halal,hotdogs,newamerican",0
"King Bao","8pXnhYF1AO1Z-Kn0VJn9AQ",1304,4.5,"asianfusion,hotdogs",0
"Blaze Pizza","ULU1v4LqU5LbRNnMXbWykg",299,4.5,"pizza,hotdogs",0
"Raising Cane's Chicken Fingers","r1MQ7lAO_CFyxppSXYYK9A",39,3.5,"hotdogs,chicken_wings",0
"Jersey Mike's Subs","GOJCrHE2nr3ew-5IY022xg",28,3.5,"hotdogs,sandwiches,delis",0
"Chick-fil-A","c-anxUbt6medlVk4sbNipA",58,3.5,"hotdogs,chickenshop",0
"Five Guys","Mqj0hdoIhUVL4g_a_ciCVg",53,4,"burgers,hotdogs",0
"Nedderman's Steak Place","i1yr-KGxeJmi1vv15ApZAQ",53,4,"steak,hotdogs,sandwiches",0
"Raising Cane's Chicken Fingers","MVOy6lVpZl5jpJDsKsM_Yw",156,3.5,"hotdogs",0
"MOD Pizza","3uuIuBpR4vZvxzlh-JXLMA",137,4,"hotdogs,pizza",0
"Becks Prime","mKm578q1z9UOoNs3fcNCkg",136,4,"hotdogs,hotdog,burgers",0
"Cliff's Old Fashioned Hamburgers","6GU4bgvxW-CoqaJWQjK4eA",155,4,"burgers,breakfast_brunch,hotdogs",0
"MOD Pizza","UtCO-yp0G7kE48Sdvp0aSg",457,4,"pizza,hotdogs",0
"McDonald's","pbdMGJaBSsnG2AuVAoZL-Q",7,2.5,"burgers,hotdogs,coffee",0
"Shake A Burger","J6vgv14rhAGikEMHD3lxqg",3,4.5,"hotdogs",0
"Jimmy John's","ST9nh248Kyh8_WERieyaRQ",6,3.5,"sandwiches,hotdogs,delis",0
"Dairy Queen Orange Julius","uEUd8XUsW26MG1EoXhAu-A",4,4.5,"icecream,hotdogs,juicebars",0
"Culver's","P9xwhqSlw3KpRxjtDziJ5A",13,3,"icecream,burgers,hotdogs",0
"Chick-fil-A","TtjwEIxnNOygLkTiGXCepQ",87,3.5,"hotdogs,chickenshop",0
"Five Guys","YRL_KHFae1m7VU5cdx20OA",54,4,"burgers,hotdogs",0
"Mel's Hot Dogs","t3fJsOcmghh-MJ-UNXDR3g",293,4,"hotdog,hotdogs",0
"Mays Alreem Usa Pita House","QHUj7c1MkC3jnkku5S1Pcw",128,4.5,"mideastern,greek,hotdogs",0
"Zeko's Mediterranean Grill","I1h0GRYp86eX-XqwVXsSGA",356,4.5,"mediterranean,greek,hotdogs",0
"Wendy's","ZWHR0yIy2TQVp9-JQMA0GA",8,3.5,"hotdogs,burgers",0
"Wings Over Syracuse","C0pWwfiBoRp1Cct82Yq3dg",59,3.5,"chicken_wings,sandwiches,hotdogs",0
"Pita Pit","Yi9NT5wc8HOEBksbvL3OZg",55,3,"mediterranean,sandwiches,hotdogs",0
"Loded","VauZM3gezMa24bu3RJpNXw",35,4,"burgers,hotdogs",0
"Jimmy John's","aVYXAqeGknxiT2aN2XZr7w",33,3.5,"sandwiches,delis,hotdogs",0
"Five Guys","IvAqM6skU9HSKCMmkUWWxQ",42,3.5,"burgers,hotdogs",0
"Captain D's","3a_EaY5Gd8Lajpzy4KdsUQ",24,4,"hotdogs,tradamerican,seafood",0
"Culver's","XGgJv7DkGu04_CIfJMwtkQ",55,3.5,"burgers,hotdogs,icecream",0
"Chick-fil-A","jRHhN1Lb5MwGLf3JJNjhLw",81,3.5,"hotdogs,chickenshop",0
"Son's Döner Kebab","lQzLbg1skqX21g23-7ONWQ",80,5,"german,hotdogs",0
"Skyline Chili","pPeVs6Pw4XUtqXbu4GJ8gg",43,4,"hotdog,hotdogs",0
"Skyline Chili","RlTRdHd5zgqgnZXsvYDavA",47,4,"hotdogs,hotdog",0
"In-n-Out Java","oH6r1w0wrF5XTX2RJDXmuw",21,5,"coffee,hotdogs",0
"The Jug","McsEiOSyzBWWw3Vy8RDfqw",56,4,"hotdogs,burgers,hotdog",0
"Skyline Chili","-0itlYF2mLxus6lYtagwTw",23,4.5,"hotdog,hotdogs",0
"Papa Johns Pizza","RD1BQgyAjWgU-va8gjS37A",8,3.5,"pizza,chicken_wings,hotdogs",0
"Pita Pit","9TKj5OZ6IkQZr52nX2yQWg",21,2.5,"sandwiches,mediterranean,hotdogs",0
"Jimmy John's","kFkD6cqymlT2MnfSNFkEVA",21,3,"delis,sandwiches,hotdogs",0
"Five Guys","5AdToEq1ueFfyb1b8dqu1A",16,4,"burgers,hotdogs",0
"Chick-fil-A","6BWgeRDNUF_aNas_wKpqTQ",27,4.5,"hotdogs,chickenshop",0
"Taqueria Campeña","70oouCV4_dkdlNxVMAgpCQ",28,4.5,"mexican,hotdogs",0
"Burrito Express","kyWkIjAR_16kRtmgZRZOrA",39,4,"hotdogs,mexican",0
"Antioch Pizza Shop","8JLBuOg7-qRsdrtN8NGkJQ",59,4,"pizza,hotdog,hotdogs",0
"Dogs On the Chain","FQJS3dIhm5V1zhdHD22xFg",24,4.5,"hotdog,tradamerican,hotdogs",0
"Sammies","i0CpjAahj3mQL47JV2rpSA",52,4,"hotdogs",0
"Hardee's","eDWo7XI_K1v1uwdqB-4JGQ",2,2.5,"hotdogs,burgers",0
"Burger King","iXl2faxOMhTJQkJUJOTGRg",2,4.5,"burgers,hotdogs",0
"Dairy Queen Grill & Chill","H_fVB4d2vNdHPlXSVR5-9A",5,2,"icecream,hotdogs,burgers",0
"Jimmy John's","ufbjcqv4iuvfSefnHi6LjA",3,4,"sandwiches,hotdogs,delis",0
"Sonic Drive-In","G15eIjg9ltTeoLYsNsRqLA",8,4,"hotdogs,burgers,icecream",0
"Windy City Gyros","CuR6GZEeh0TaD9KVd5837g",266,3.5,"greek,hotdogs",0
"Fatso's Last Stand","GbC6XO60SlLnlIOTbJE-Ew",888,4,"hotdog,burgers,hotdogs",0
"Blaze Pizza","npBBFxQsJEccu7ZRafVv8Q",435,4,"pizza,salad,hotdogs",0
"Budacki's Drive In","egeD-L6F9tXRGmlZuB_gKw",263,4.5,"hotdogs,burgers,chicken_wings",0
"Honey Butter Fried Chicken","eUlykGltBGH0RC5lkwx2eg",2082,4,"chickenshop,hotdogs,breakfast_brunch",0
"Pita Pit","EGzgRDdsi9-SJ47svhCLXg",24,4,"hotdogs,sandwiches,mediterranean",0
"Chick-fil-A","_X7ols29QWhoc7zC9gcX4g",47,3.5,"hotdogs,chickenshop",0
"Five Guys","lLODoR94ew4-oz3HN_g54A",67,3.5,"burgers,hotdogs",0
"Chick-fil-A","pSyH8jQ4KfLJ_nu5kIQyYw",58,3.5,"hotdogs,chickenshop",0
"PDQ Lakeland","ZeMSj1CEPOYHDT4Uz44AaA",77,3.5,"hotdogs,sandwiches,chickenshop",0
"KFC","Dm2kLSDR-bj_hMxdlGlv2A",27,2.5,"hotdogs,chicken_wings,chickenshop",0
"QDOBA Mexican Eats","BGnlEidxm0OQ3PP_qxwFZg",17,3,"mexican,hotdogs",0
"QDOBA Mexican Eats","am5Yqoz3sAlFth4aJrb15Q",9,4,"mexican,hotdogs",0
"Culver's","q2q_IXn-xqDsDl-rY2n9tQ",20,3.5,"hotdogs,burgers",0
"Culver's","j7wqbMb-Q2GPCNAWxmehwg",22,4,"burgers,icecream,hotdogs",0
"McDonald's","F297VP_VuGfnZX_w7EW1kA",1,5,"burgers,hotdogs,coffee",0
"Five Guys","eUxQBaHyEiIilBRxXEEpPQ",5,4.5,"burgers,hotdogs,hotdog",0
"Taco Bell","VXeVVoSZQwBR8Ozw7-hD7g",8,3.5,"hotdogs,mexican",0
"Skyline Chili","ae8wxN8qEkWs4kE4x-h03Q",19,4,"hotdogs,hotdog",0
"Goasis","08j4M3Bd67xblA73kvtRgw",44,4,"servicestations,convenience,hotdogs",0
"Valentine’s Pizza & Delicatessen Skaneateles","CNB5xwDSxJ3pfBYpkRCSOA",30,4,"hotdogs,delis,pizza",0
"D B's Drive In","hnmUG7IEoO1VHGtDMCveFQ",28,4.5,"tradamerican,burgers,hotdogs",0
"Cayuga Lake Creamery","bpOGnYOaeRu694J_3PC2cg",120,4,"icecream,hotdogs,coffee",0
"Char Burrito Bar","yJTJFbitSFKKa16UY65EHA",61,4,"mexican,hotdogs",0
"Big Greek","mRboW0FjwUJtbl47srjUow",43,4.5,"greek,hotdogs",0
"A&W Restaurant","4nRMFUM3XfwPQuLj0VgF0A",10,4,"burgers,hotdogs,hotdog",0
"A&W Restaurant","GYDIj41MeG5nipXxHQ7s4A",16,4.5,"hotdogs,burgers,hotdog",0
"Culver's","LjsGHJvdQSRWhKFuUPFi3Q",4,4,"hotdogs,burgers,icecream",0
"McDonald's","EJVZ69dVcJISg4JLX52tWQ",5,4.5,"hotdogs,burgers,coffee",0
"Nacho's Taco House","YzS82YBeKHZcECMfO8KuHw",54,3,"mexican,hotdogs",0
"Lucky Chinese Food","LTZhnsaP3RrQrnmzeA9wEw",580,4,"chinese,hotdogs",0
"Original Tommy's World Famous Hamburgers","EL9Pp82swT9PO1ND5uLrvg",348,3.5,"burgers,hotdogs",0
"Pieology Pizzeria","YTvCA9XLahtsrD_Zr1gAdA",333,3.5,"pizza,hotdogs",0
"In-N-Out Burger","Ex9SF7GmB-io1Dk3kLASVg",579,4,"burgers,hotdogs",0
"Chick-fil-A","UgMxuIEzFxFFNzIYGypq1Q",511,3.5,"hotdogs,chickenshop",0
"GO! Bento","2BHGRyLxan1iNSu4uZ8ssw",216,3.5,"hotdogs,japanese,thai",0
"Maxi Arepa","65XAvm8wqLPk-ISlGcR74A",194,4.5,"venezuelan,hotdogs",0
"Dairy Belle","10b46DmBCmO_VIr_CJeNCg",316,4.5,"icecream,hotdog,hotdogs",0
"Pita Pockets","6u5mD_pZ3SZMgf2GJ0Cs8Q",356,4,"mideastern,hotdogs,vegetarian",0
"Este's Mucho Perro","zuj-M6g4d7sKvtvo1sB68g",214,4,"hotdog,hotdogs,colombian",0
"Burger King","0WhwwF3Vj8fSTPHgBi85TA",10,2,"hotdogs,burgers",0
"McDonald's","eqTitRhxO5hQlzkfAknnsA",16,1.5,"hotdogs,burgers,coffee",0
"Taco Bell","gpRuZzo_p9xeaAcB9yNJ1g",12,2.5,"hotdogs,mexican",0
"KFC","ZMeLkRMWC4qCCwk_9W4v5A",15,2.5,"hotdogs,chicken_wings,chickenshop",0
"Jimmy's Ice Cream Hilltop Farms","Qs2DOLoW7iiRb5Ds-20wiQ",6,4.5,"desserts,icecream,hotdogs",0
"Fresco Wrap","XenzovkYa9uRsUOVfnySOg",11,4.5,"hotdogs,falafel",0
"Gus's Hotdogs","XWD1X5COj9HpY4jNb2q9-w",125,4,"hotdog,hotdogs",0
"Blaze Pizza","8Kk6q75jew4zU9hF16rAwg",181,4,"salad,pizza,hotdogs",0
"Blaze Pizza","KJOPfzBDSJpRhOZC5yVraw",109,3.5,"salad,pizza,hotdogs",0
"Five Guys","TmF_cNNma9rTwtHapxerOQ",39,4,"burgers,hotdogs",0
"McDonald's","TMFxfcniZZRFTCrF1plGNQ",3,3.5,"coffee,burgers,hotdogs",0
"Taco Bell","9OPuvcgAZ--RYb6RNq7V_w",13,3,"mexican,hotdogs",0
"Wendy's","05kufvJMsRcxR6ZQ-JLOkw",8,3,"burgers,hotdogs",0
"QDOBA Mexican Eats","oubKkfYJTkfPNLouaRDxbA",19,2.5,"mexican,hotdogs",0
"Five Guys","xqVXZHlrcMnDbp6FD6XDrA",25,4,"burgers,hotdogs",0
"Chick-fil-A","U4VDv_qddSwvDGYTmxuqvw",14,3.5,"hotdogs,chickenshop",0
"Freddy's Frozen Custard and Steakburgers","Gb8q0sG3dg4Q3k1rXmw-Wg",35,3,"icecream,hotdogs,burgers",0
"Whataburger","1wzXAMP_6X9wZYgeDC3OOw",30,3,"burgers,hotdogs",0
"Five Guys","t7PGJf9ua1DVpNxSUbPEuQ",41,3.5,"burgers,hotdogs",0
"Raising Cane's Chicken Fingers","_ShNQbAngC7FLNmAEOVxTA",34,3.5,"hotdogs,sandwiches",0
"Dairy Queen Grill & Chill","Gd_5UAOxElwg_TEADmmVaA",3,2.5,"icecream,burgers,hotdogs",0
"Pizza Hut","U0lPd40X9Y-MFOPafZKpeQ",2,2,"pizza,chicken_wings,hotdogs",0
"Culver's","1Joyd8bPeeX6jqpmZJhEEg",15,4,"burgers,hotdogs,icecream",0
"McDonald's","5RwsC5qlOlS-SMDwW5IcCA",6,2.5,"hotdogs,coffee,burgers",0
"Culver's","w-PwIiNOhuV3AMj-eFu0Ag",7,4.5,"icecream,hotdogs,burgers",0
"Jersey Mike's Subs","T-nrMnwsjW2uxVM6Fk8h8g",324,4,"hotdogs,sandwiches,delis",0
"Yogi's Teriyaki House","g9Xm0_3VS8T3XlafUDRV-Q",186,4,"japanese,hotdogs",0
"Five Guys","j7XFktO_oiYpXldKI0S5Gg",278,3.5,"burgers,hotdogs",0
"In-N-Out Burger","Tq381_Dzf15s1ek8q_8UQg",358,4,"burgers,hotdogs",0
"Chick-fil-A","5_oKEBNoAKeO-sfB0Gzq4A",366,4,"hotdogs,chickenshop",0
"Jack in the Box","cWwB2S-xsY2X_BrfOqdYDg",27,1.5,"hotdogs,burgers,tacos",0
"Jersey Mike's Subs","sgnqHJp-0uFSnFdw9bgoIw",16,3,"hotdogs,delis,sandwiches",0
"Panda Express","wJ3Ucn23hB0CQl8x1zerQw",49,2,"hotdogs,chinese",0
"Wendy's","FX5vqZluWnPqkuNRmYiowg",22,3,"hotdogs,burgers",0
"MOD Pizza","_eClCbCqguiz0VjSI7yHmQ",24,4,"hotdogs,pizza",0
"DokoDemo","n1xpGOPa7XRq4or7QLjzHw",360,4.5,"teppanyaki,ramen,hotdogs",0
"Ray's Candy Store","WEC8O6GskyWJVpri_gW3QQ",443,4.5,"desserts,icecream,hotdogs",0
"Gogi Grill - Hoboken","-n5zd4kpmJdqKzvar-5v8g",248,4,"korean,asianfusion,hotdogs",0
"Left Bank Burger Bar","LGJpNThRpqMURArl9fl7dg",803,4,"burgers,hotdogs,beerbar",0
"Wah Fung No 1","X8ZS-dgiMIJvhwf9SaDnjw",1767,4.5,"hotdogs,cantonese",0
"Honey Butter Fried Chicken","eUlykGltBGH0RC5lkwx2eg",2082,4,"chickenshop,hotdogs,breakfast_brunch",0
"Shake Shack","rL3Z28FBnl1tFXoIGPlgtw",1224,3.5,"burgers,hotdogs",0
"Goose Island Shrimp House Chicago","Kesy2o_OiHCS6juMdXFb7A",230,4,"seafood,hotdogs",0
"VinnyD's","fMzeGTei6R4zn4qqZBkKxA",129,5,"shavedice,hotdog,hotdogs",0
"Fatso's Last Stand","GbC6XO60SlLnlIOTbJE-Ew",888,4,"hotdog,burgers,hotdogs",0
"KFC","6dMOeUzpua0iXQlH9-QWoQ",5,1,"chicken_wings,hotdogs,chickenshop",0
"A&W Restaurant","Ke_HtCefGZKAp_XOGUJMCA",7,2.5,"hotdogs,burgers,hotdog",0
"McDonald's","XINHFIPHfdKlS5Nesxcnmw",8,2.5,"hotdogs,burgers,coffee",0
"Taco Bell","rr5xK578IoxiIjEVqUODgw",11,3.5,"mexican,hotdogs",0
"Pita Place","1dTWwBJ6S5RbC5298wb9KA",111,4.5,"hotdogs,mediterranean",0
"Papa Johns Pizza","NAoF_m2o0p7KnN0lQlpkMA",1,5,"pizza,chicken_wings,hotdogs",0
"Bojangles","vIZVLQiNZFshqeeeM8aSmQ",20,1.5,"hotdogs,cajun,southern",0
"Taco Bell","kwDuOWyq0mN4CD-SgEsGXQ",19,2,"hotdogs,mexican",0
"Zaxby's Chicken Fingers & Buffalo Wings","u2Qp9828KArCqMdd33OGrQ",14,2,"hotdogs,chicken_wings,salad",0
"Circle K","vWkM78t0wigBpFQxNYy5sw",5,3.5,"convenience,servicestations,hotdogs",0
"Chick-fil-A","3RIysagKFz0Gj8kKMw3MZw",7,3.5,"hotdogs,chickenshop",0
"Bojangles Famous Chicken N' Biscuits","fN1u_tZL6cCEiIR_uq7vJA",9,3,"catering,chicken_wings,hotdogs",0
"Chat n Chew","wcAb6tkTRoq1j8vWcCT26A",8,4,"hotdogs,burgers,icecream",0
"Five Guys","hjCubtI6g3fzOjsfHZYp5w",11,3.5,"burgers,hotdogs",0
"Burger Depot","6RENR0k03ZZDd-fZQvwbLw",12,4,"hotdogs,burgers",0
"Dairy Queen","Dw75B93dFo8pDNSz-xv_Bw",6,3,"icecream,burgers,hotdogs",0
"Arby's","NtemvZQtmmgDvNOEWYikFA",12,2.5,"sandwiches,hotdogs",0
"McDonald's","xn7c0HGRwWmTOSZTP3YMow",7,2.5,"hotdogs,burgers,coffee",0
"McDonald's","OqHu01FhmYcY2wdAmb3-Ag",19,3.5,"burgers,hotdogs,coffee",0
"Firehouse Subs","pzfHhhL5pkL9tp3idkhNkg",32,3.5,"hotdogs,delis,sandwiches",0
"Hip Hop Fish & Chicken","tUkh8DLDDszEI7_iPQc_Pw",19,3,"hotdogs,fishnchips",0
"Five Guys","SG_OzchIbOb5e2h6zlZ_3Q",33,4,"burgers,hotdogs",0
"Arby's","kWXck14rdBlhob3qMdR5Nw",17,3,"hotdogs,sandwiches",0
"Chick-fil-A","WBxGmEq4iLlMBjICpDMiOg",92,3,"hotdogs,chickenshop",0
"Burgers@ Apollo","M3m7hvFDcIEBXghGhfDfCA",25,4.5,"burgers,hotdogs,beerbar",0
"Taqueria Jalisco","qSt3ULwOPhoDk43ViEJMmw",41,5,"mexican,foodtrucks,hotdogs",0
"Blaze Pizza","Mtnrd3k7OWnMRmT_nPaxbA",117,4,"salad,pizza,hotdogs",0
"Wings Over Columbus","bJdyxZn1yCxg-ttJKTMEww",163,3.5,"chicken_wings,hotdogs,sandwiches",0
"Skyline Chili","Z6MhaJobnvMTgyJR4_B3qg",57,4,"hotdogs,hotdog",0
"Raising Cane's Chicken Fingers","tq7Z-E0Hdseq_dq_yn7eSQ",122,4,"hotdogs,chicken_wings",0
"Popeyes Louisiana Kitchen","8u82gzCR66PPdtFP898TKQ",13,2,"chicken_wings,hotdogs",0
"Pizza Hut","WZFcPaG-d8puTPKG_yNu1w",13,2,"pizza,chicken_wings,hotdogs",0
"Sonic Drive-In","BbaMbn_NF63XognZzjxoBw",19,1.5,"hotdogs,burgers,icecream",0
"Arby's","S0zpQTO4gJVP0PnaLWzxsQ",12,2.5,"hotdogs,sandwiches",0
"Jack in the Box","EyxUXZvc97ZrF0M71PH6BQ",9,3.5,"hotdogs,burgers,tacos",0
"Culver's","-cWGTtdmpYxnIEdzPeT_PQ",80,4,"icecream,burgers,hotdogs",0
"PDQ Greenville","ZIUzBpqcGsshypZasZZxYw",119,4,"sandwiches,chickenshop,hotdogs",0
"HipBurger","dlyKV9mNZn3jXMj_3iVUDw",78,4,"burgers,newamerican,hotdogs",0
"Chick-fil-A","xhgiUD6YsgONoxBn-IOB2A",30,4,"hotdogs,chickenshop",0
"Farm Fresh Fast","yKc6rO92zePSz6dbxqzhqA",141,4.5,"hotdogs,donuts,wraps",0
"Runza","50rWh4bPQEmX-pAZqVdzxQ",15,4,"hotdogs,burgers",0
"Raising Cane's Chicken Fingers","5qsCJP6VM3ibRcS5zv5xOQ",21,4,"hotdogs,chicken_wings",0
"Raising Cane's Chicken Fingers","VW6kBH8uwuqbl70FjynpUg",42,4,"hotdogs",0
"Blaze Pizza","TTdZ_cqC94blhp4_rDsT2w",59,3.5,"hotdogs,pizza,salad",0
"Raising Cane's Chicken Fingers","Hkrb7dWEvqpr0MSnH_mvcg",31,4.5,"hotdogs",0
"Emilios Pizza & Italian Restaurant","4gRZPTuOhkIX6VpP7Lc7cw",31,3.5,"italian,hotdogs,pizza",0
"White Castle","XURYmfX7D-dj8piQA5PdxQ",37,3,"burgers,hotdogs",0
"Jersey Mike's Subs","DOqVI_yjFiF0WhbbSN61yQ",23,4,"delis,sandwiches,hotdogs",0
"Five Guys","M9p3Mn3Bp9QrSh5DBeyT8A",46,4,"burgers,hotdogs,hotdog",0
"Chick-fil-A","siplquSGB_QNJW7oN_U2rQ",93,3.5,"hotdogs,chickenshop",0
"Five Guys","v8JEw9baUPJRR6rMnaalLA",6,4,"burgers,hotdogs",0
"Five Guys","ghmz06ekksT_TkQQXNAwpg",10,4,"burgers,hotdogs",0
"Dairy Queen","JdJFMG-lP44VDUVr8KMOqA",8,4.5,"hotdogs,icecream",0
"Firehouse Subs","AuXJidwVrUFT41nTefng5Q",31,3.5,"hotdogs,delis,sandwiches",0
"Louis Pizza","TxG6fpkMtFMvU447M-RwQQ",40,3.5,"pizza,hotdogs",0
"MOD Pizza","GNcNDKLvbQGOmxLEvSEDng",55,4,"pizza,hotdogs",0
"Chick-fil-A","13xavMDUlUKpCkq_34qI1A",70,3.5,"hotdogs,chickenshop",0
"Chick-fil-A","Di6ns1LVuTvNIgo6XW29tg",70,3.5,"hotdogs,chickenshop",0
"Jollibee","8wsG6K_lS3CrZPE1_MbUxg",413,3,"hotdogs,chickenshop",0
"Shake Shack","z5ZY1GbCilF4-TQq4ZeXfQ",333,3.5,"tradamerican,hotdogs,burgers",0
"Mayflower Dumpling Express","3HooWFixReyAWubrumFKng",417,4.5,"dimsum,asianfusion,hotdogs",0
"Jim's Super Burgers","T5MCXtZ6Jng7S85Mh4h9NA",249,4,"burgers,hotdogs,tradamerican",0
"Fresh Five Pizza","iu1Hyl0vldg1avpf_jU01Q",205,4,"pizza,italian,hotdogs",0
"In-N-Out Burger","4k5O_JWomW-OVbNM53ETVA",390,4,"burgers,hotdogs",0
"Señor Taco","h-UHItyYiBweavfyW8kFaw",456,4.5,"mexican,hotdogs,burgers",0
"Pizza Hut","J1iR1yWAW4q-e5IUAWKP9Q",7,3.5,"pizza,chicken_wings,hotdogs",0
"McDonald's","WcSgt4E9jdTEi22wZXWxKQ",15,2,"coffee,burgers,hotdogs",0
"Arby's","YDsdz8v9g5NpQpdKHrqoSg",8,3,"hotdogs,sandwiches",0
"Bojangles' Famous Chicken 'n Biscuits","q901BCf23C1hQ3mxSpqulw",8,3.5,"hotdogs",0
"Zaxby's Chicken Fingers & Buffalo Wings","rxV8mW01z8KLYPnZ5pNBRw",13,3,"hotdogs,chicken_wings,salad",0
"McDonald's","yJ4OOMGmvM4Wj77hev2f9A",12,2,"burgers,hotdogs,coffee",0
"Church's Chicken","cmY0CzjfriOVn7EvJgouVQ",13,2,"hotdogs,chickenshop,breakfast_brunch",0
"Dairy Queen","zI8Q8IebvknyxUgZWgeJwg",10,2.5,"burgers,hotdogs,icecream",0
"Whataburger","su-3YiM7qRsuCE2nHHKfbA",15,2,"hotdogs,burgers",0
"Pizza Hut","XpBb7Z-dE1GjH4_Ua8eX_w",12,2.5,"pizza,chicken_wings,hotdogs",0
"Skyline Chili","PQUV1yzrJq1O_WSdyCD8ZQ",13,3,"hotdogs,hotdog",0
"Wendy's","xijVURGZ9gpeM3lJU7VvWA",3,4.5,"burgers,hotdogs",0
"McDonald's","_fklSLTpoc8Ju_7OAvatHw",20,2.5,"hotdogs,burgers,coffee",0
"Gold Star Chili","eyKCOZctOu87u5hAZKKkhw",12,4.5,"hotdogs",0
"Dairy Queen","_P-aLaY4XbhN7_Awh5TsGw",10,3.5,"icecream,hotdogs,burgers",0
"Arby's","QCTxHLHZLU9jdl252s1dug",9,2.5,"hotdogs,sandwiches",0
"Taco Bell","QQrXSiJbiJfLnxiKL4Qz3g",13,3,"mexican,hotdogs",0
"Pizza Hut","B2ip75btBqEykEhKalGRnA",12,3,"pizza,chicken_wings,hotdogs",0
"Papa Johns Pizza","r4QQd5RGgMqLmY5rs_fguw",8,4,"pizza,chicken_wings,hotdogs",0
"Chick-fil-A","ErwF65HB8cSIcB3ovqf14w",40,3.5,"hotdogs,chickenshop",0
"Smokehouse","3en-7zzC0JiI3Xxan4U-OQ",562,3.5,"hotdogs,burgers,hotdog",0
"Top Dog","65ltOonS7uaG12RRdn-W3Q",415,4,"hotdogs,hotdog",0
"Bongo Burger","G3d-xJF_Rt-P_za2eZ1q-Q",607,4,"burgers,hotdogs",0
"Urbann Turbann","-t6JanEk_V6VzctlTyr6eA",474,4,"indpak,hotdogs",0
"Ahn's Quarter Pound Burger","Q8jV2uPiBtI_FNys6mbcoQ",406,4,"burgers,hotdogs",0
"Chick-fil-A","L8BISqlkemsIayyJ_4utIA",61,4,"hotdogs,chickenshop",0
"Chick-fil-A","jAPD6LK9W5eyGnIdEBrojQ",78,3.5,"hotdogs,chickenshop",0
"MOD Pizza","xtdNnMEGJgpMxKy1hCXaVw",54,4,"hotdogs,pizza",0
"Jimmy's Hot Dogs","NdNYZtBVi4xLdUEtU9m07w",67,4,"hotdogs",0
"Jimmy's Doggie Stand","d8WE3PVaXUaKuJnvw6x2Dw",48,4,"hotdogs,hotdog,tradamerican",0
"Oh K-Dog","rCS4w1A24k33FFTzZ52Vog",313,4.5,"korean,hotdog,hotdogs",0
"DokoDemo","n1xpGOPa7XRq4or7QLjzHw",360,4.5,"teppanyaki,ramen,hotdogs",0
"Blue Collar","CgIQAtAqafmU_ep9wHW81w",281,3.5,"burgers,hotdogs,hotdog",0
"Ray's Candy Store","WEC8O6GskyWJVpri_gW3QQ",443,4.5,"desserts,icecream,hotdogs",0
"Wah Fung No 1","X8ZS-dgiMIJvhwf9SaDnjw",1767,4.5,"hotdogs,cantonese",0
"McDonald's","T9kFhzwKTjHPy18l2705vg",9,1.5,"hotdogs,burgers,coffee",0
"Arby's","2J7I_C5_zKtXFX9MyLT66g",3,4,"hotdogs,sandwiches",0
"McDonald's","j9dkn7f_TBC4v2vTixlJMw",13,2.5,"coffee,burgers,hotdogs",0
"Burger King","6phTyULuLaHxOu28fOwIFQ",8,3,"burgers,hotdogs",0
"Taco Bell","vhU_0UxoUaSFQq0LO-tMXA",9,3.5,"hotdogs,mexican",0
"Arby's","qjhUJE115Ysbpsuc0NFIIA",3,3.5,"hotdogs,sandwiches",0
"McDonald's","dbTBOrXLA3jkp22Tr0-QOg",15,2,"burgers,hotdogs,coffee",0
"Long John Silver's","J6SQlMcRgjn-rZcFFP72CQ",7,3,"seafood,hotdogs",0
"KFC","zNGBZd6fJkoBiUu13h9xNA",5,4,"hotdogs,chicken_wings,chickenshop",0
"Dairy Queen Grill & Chill","9kz_iweWxyCiWcNWRwiTtA",11,3.5,"hotdogs,icecream,burgers",0
"McDonald's","jggoKFAzikS8cM0EOz_DHg",11,1.5,"hotdogs,burgers,coffee",0
"McDonald's","W6w0sNlW-S5KA7TMLPDBXw",26,1.5,"hotdogs,burgers,coffee",0
"Dairy Queen","lTJXhfozLToeTO9MVFP3ig",19,3,"icecream,hotdogs,burgers",0
"Snack Shack","3w4KYQPWvG4yCCo2aEqb_g",2,4,"hotdogs",0
"Dairy Queen","qIEA0jzgkIPlrKcukKa7yA",11,4,"icecream,hotdogs",0
"Taco Bell","NVX8IHRMBuT_rjyW48qZVQ",10,1.5,"hotdogs,mexican",0
"Pizza Hut","4s4tBRiFXPpaHb8V1rJwXw",8,4,"pizza,chicken_wings,hotdogs",0
"Culver's","Bhlxtn6KUka5I-u6g6vwvQ",15,4.5,"burgers,hotdogs,icecream",0
"McDonald's","3ozdOa4W2lEzC_GRLFkBzA",15,2.5,"hotdogs,burgers,coffee",0
"Five Guys","2RedzMYXmu8JBuVjvYry0g",45,4,"burgers,hotdogs",0
