"","Year","LocationName","Geolocation","TotalPopulation","OBESITY","DEPRESSION","CANCER","CHOLSCREEN","CHD"
"29054",2019,93301,"POINT (-119.0208242 35.38449497)",12248,36.4,21.4,6.2,85.9,7.4
"29055",2019,92507,"POINT (-117.3248865 33.97101371)",58002,29.3,18.6,3.5,83.1,3.5
"29056",2019,93635,"POINT (-120.8435557 37.06961109)",38776,33.7,18,5.1,87.2,5.5
"29057",2019,92860,"POINT (-117.5516647 33.92465456)",27198,31.8,18.8,5.5,90.2,4.6
"29058",2019,92866,"POINT (-117.8447747 33.78461475)",14885,26.8,18.7,6,88.9,4.8
"29059",2019,92135,"POINT (-117.193233 32.69663699)",571,16,19.1,0.9,74.9,0.9
"29060",2019,92252,"POINT (-116.2884132 34.1683528)",9647,32.8,22,7.4,89.2,7.7
"29061",2019,92233,"POINT (-115.559762 33.17356915)",8099,46.2,18.4,3.2,77.2,7.6
"29062",2019,92025,"POINT (-117.0551185 33.08129666)",49978,26.5,19.9,5.3,87.6,5.1
"29063",2019,92549,"POINT (-116.7477915 33.76800323)",3926,30.4,19.7,8.6,93.5,6.7
"29064",2019,92603,"POINT (-117.788776 33.62443581)",20184,18.5,13.9,6.2,94,3.3
"29065",2019,91906,"POINT (-116.4605975 32.65944725)",3627,28.5,22.6,6.6,89.5,7.1
"29066",2019,91780,"POINT (-118.064186 34.10417239)",34332,19.5,11.8,5.4,92.1,4.7
"29067",2019,92596,"POINT (-117.0763064 33.64388242)",23172,29.2,18.8,4.7,90.5,3.3
"29068",2019,91914,"POINT (-116.9523463 32.6654318)",15448,21.4,15.5,4.1,91.8,2.8
"29069",2019,93611,"POINT (-119.6801946 36.82529841)",45614,30.4,17.3,6.4,91.2,4.5
"29070",2019,92571,"POINT (-117.2045788 33.82424171)",52516,35.4,18.4,3.6,86.4,3.8
"29071",2019,92007,"POINT (-117.2733344 33.02208192)",10429,21.8,19.8,6.4,92.6,4.2
"29072",2019,92119,"POINT (-117.0327872 32.81006311)",23057,21.3,18.8,7.9,92.9,5.3
"29073",2019,93220,"POINT (-118.737948 35.41120512)",211,33.4,17.4,4.7,85.7,5.7
"29074",2019,92410,"POINT (-117.2625413 34.11241464)",49410,38.3,19.5,4,84,5.7
"29075",2019,92124,"POINT (-117.0859671 32.82660584)",30443,20.9,19.4,5.1,90.4,3.2
"29076",2019,92782,"POINT (-117.7835445 33.7400614)",23032,19.9,14.7,5,92.3,2.9
"29077",2019,93455,"POINT (-120.4268412 34.82864631)",41684,24.9,17.6,7.6,91.8,5.7
"29078",2019,93226,"POINT (-118.7287108 35.73666726)",282,35.1,21.8,9.8,93.1,10.4
"29079",2019,93249,"POINT (-119.8930935 35.62613983)",2739,39.7,19.2,2.6,78.3,4.5
"29080",2019,93450,"POINT (-120.752439 36.14380236)",740,32.1,16,4.8,87.3,4.6
"29081",2019,92624,"POINT (-117.6645802 33.45795531)",7248,24.3,17.8,7.8,92.7,5.1
"29082",2019,92582,"POINT (-117.0194636 33.80582382)",15649,34.1,19.7,4.8,87.9,4.7
"29083",2019,92056,"POINT (-117.312821 33.19693052)",51835,22.8,19,6.9,90.9,5.2
"29084",2019,92266,"POINT (-114.9220758 33.34542069)",234,32.9,18.7,9.6,92.8,11
"29085",2019,92886,"POINT (-117.7971809 33.89649442)",46564,22.2,16.4,7.3,93.4,4.4
"29086",2019,93645,"POINT (-119.6099568 37.1968635)",318,27.9,19.8,8.8,92.6,7
"29087",2019,92127,"POINT (-117.1238601 33.01979425)",39337,18.1,16.4,5.2,92.9,3
"29088",2019,92101,"POINT (-117.1691856 32.72382037)",37095,23.2,18.5,5,89.6,4.2
"29089",2019,92114,"POINT (-117.0683893 32.70945961)",65433,25.4,16.1,4.8,89.3,5
"29090",2019,92368,"POINT (-117.3328329 34.65230623)",1113,37.3,20.6,6.2,87.8,8.4
"29091",2019,92780,"POINT (-117.8191571 33.73401199)",57741,25,16.1,5.4,89.5,4
"29092",2019,92328,"POINT (-116.8704327 36.52896874)",445,30.3,21,6,88.5,6.5
"29093",2019,93267,"POINT (-118.978595 36.12735903)",6237,37.4,20.1,5,84.6,7.2
"29094",2019,93592,"POINT (-117.2570901 35.93377807)",64,31.2,20.6,8.8,93,9.7
"29095",2019,92548,"POINT (-117.1194498 33.76008631)",6643,33.5,19.8,7.3,89.5,7.4
"29096",2019,93706,"POINT (-119.909036 36.67000178)",41087,42.2,17.8,4.7,83.8,7.2
"29097",2019,92014,"POINT (-117.2560008 32.95653305)",13154,19.5,17.6,8.5,95.3,4.8
"29098",2019,93250,"POINT (-119.1974699 35.66575337)",13522,40.1,19.1,3.3,80.7,5.3
"29099",2019,92545,"POINT (-117.0121645 33.72919187)",39457,31.8,19.1,9.2,91.7,8.8
"29100",2019,92845,"POINT (-118.0262684 33.78306432)",16333,22.9,16.8,7.6,92.8,4.7
"29101",2019,93063,"POINT (-118.6844251 34.30457709)",54366,25.3,17.9,6.5,91.5,4.5
"29102",2019,93065,"POINT (-118.7806595 34.25198268)",72508,25.3,17.8,6.1,91,4.2
"29103",2019,93514,"POINT (-118.572917 37.29307589)",13857,27.1,18.5,8.4,92.6,6.5
"29104",2019,92662,"POINT (-117.8920491 33.6054994)",2756,20.7,15.9,11.2,95.9,5.8
"29105",2019,93313,"POINT (-119.045551 35.17931953)",43553,31.9,18.5,4.6,87.8,4.1
"29106",2019,93109,"POINT (-119.720466 34.40433551)",10858,23.7,18.2,7.4,90.6,5.8
"29107",2019,91744,"POINT (-117.9373164 34.0288748)",85040,28.8,14.5,4.1,88.7,4.3
"29108",2019,91902,"POINT (-117.0182547 32.66701864)",17653,22.4,16.8,6.8,92.9,5.1
"29109",2019,93631,"POINT (-119.5204652 36.47538723)",15941,33.6,18,6.4,89.5,5.8
"29110",2019,92532,"POINT (-117.3029693 33.69267676)",18644,31.4,19.2,4.5,89,3.9
"29111",2019,92139,"POINT (-117.0488989 32.67987488)",35125,22.2,15.8,4.6,89.1,4.3
"29112",2019,93292,"POINT (-119.250334 36.3632255)",39032,32.1,19.3,5.6,88.2,5.6
"29113",2019,92801,"POINT (-117.9522791 33.84443624)",62068,26.6,15.9,4.8,87.9,4.4
"29114",2019,93262,"POINT (-118.7110468 36.60069707)",63,22.3,16.5,2.8,83.9,2.3
"29115",2019,92066,"POINT (-116.5352493 33.21936569)",378,27.9,21.6,7.9,92.8,7.8
"29116",2019,92154,"POINT (-116.992081 32.56687578)",79708,25.4,16.8,4.4,88.4,4.5
"29117",2019,93225,"POINT (-119.0198929 34.7747078)",5077,33.5,21.8,7.4,90.5,7.2
"29118",2019,93238,"POINT (-118.3615903 35.73438722)",1490,34.4,21,10.8,93.2,11.3
"29119",2019,92505,"POINT (-117.4943635 33.93325131)",47672,31.9,18.5,4.6,87.8,4.2
"29120",2019,91980,"POINT (-116.6191776 32.58888709)",165,29.2,18.7,5.7,89.6,6.9
"29121",2019,93701,"POINT (-119.7826878 36.75046584)",12529,42.1,18.8,3.4,80.3,5.8
"29122",2019,91737,"POINT (-117.5777076 34.15258356)",24740,28.4,17.9,5.7,91.8,4.1
"29123",2019,92835,"POINT (-117.9172294 33.90186808)",24010,21.1,15,8.2,93.3,5.3
"29124",2019,93287,"POINT (-118.860986 35.69292417)",119,35.1,22.4,8.2,91.1,9
"29125",2019,92374,"POINT (-117.1737235 34.06983994)",40267,29.1,18.5,5.5,89.3,4.5
"29126",2019,93230,"POINT (-119.6229876 36.28800566)",65264,32.7,18.7,5.7,88.2,5.5
"29127",2019,91733,"POINT (-118.0531399 34.04555086)",43896,29.2,14.7,3.9,86.4,5
"29128",2019,93614,"POINT (-119.7332617 37.20789362)",11661,28,19.2,9.3,93.4,7.5
"29129",2019,91789,"POINT (-117.8546122 34.01831049)",43079,17.5,10.4,5,92.9,3.9
"29130",2019,92009,"POINT (-117.2451521 33.09437186)",40747,20.4,18.5,7,93.9,4.1
"29131",2019,92250,"POINT (-115.239542 32.82400844)",8285,34.2,17.4,5.7,88.8,6.6
"29132",2019,93555,"POINT (-117.6849832 35.60748443)",32560,30,20.1,7,90.3,5.5
"29133",2019,93208,"POINT (-118.5374113 36.01005797)",104,33.3,20.2,10,94.5,10.1
"29134",2019,92107,"POINT (-117.2402325 32.74335932)",28651,20.8,20.7,5.2,89.8,3.4
"29135",2019,93427,"POINT (-120.2238191 34.60888803)",5505,24.8,17.8,7.1,91.9,5.1
"29136",2019,93463,"POINT (-120.1402904 34.61613558)",7646,25,17.6,9.1,93.3,6.7
"29137",2019,93563,"POINT (-117.7604384 34.39660666)",388,29.4,16.6,6.1,91.7,6
"29138",2019,93012,"POINT (-118.9808375 34.22308986)",34617,23.1,16.6,7.9,92.8,5.1
"29139",2019,93430,"POINT (-120.9255013 35.49245084)",2972,25.1,19.3,9.5,93.8,7.1
"29140",2019,92675,"POINT (-117.6046423 33.50217919)",34731,25.4,16.9,7.6,92,5.3
"29141",2019,92832,"POINT (-117.9290552 33.86864951)",24752,27.1,17.1,5,87.9,4.4
"29142",2019,93254,"POINT (-119.8123495 34.96378886)",811,28.5,18.6,6.2,90,5.6
"29143",2019,93234,"POINT (-120.022023 36.17187119)",6987,46.3,19.6,3.3,77.9,6.7
"29144",2019,93243,"POINT (-118.8013955 34.77688215)",1699,32.3,20.2,7.2,90.9,6.5
"29145",2019,93312,"POINT (-119.1204599 35.39348159)",56741,28.5,19.2,5.6,90.6,3.7
"29146",2019,92058,"POINT (-117.3516307 33.22550843)",42436,23.5,20.7,3.7,84.1,3.4
"29147",2019,93258,"POINT (-119.1503966 36.05437997)",2046,32.3,16.6,3.8,84.2,5.2
"29148",2019,92504,"POINT (-117.3966245 33.90241954)",53778,32,19.3,5.6,88.7,5.1
"29149",2019,91935,"POINT (-116.7904976 32.70880031)",8624,24,20.1,7.3,92.9,5.6
"29150",2019,93003,"POINT (-119.2222323 34.28461297)",50474,26.2,17.9,7.1,91.3,5.2
"29151",2019,91913,"POINT (-116.9870231 32.6200418)",40971,21.5,15.8,4,90.4,3
"29152",2019,93625,"POINT (-119.6718692 36.62454026)",7313,36.1,16.5,5.2,87.6,5.8
"29153",2019,91978,"POINT (-116.958148 32.72650105)",8896,24.4,20,6,90.7,4.7
"29154",2019,91748,"POINT (-117.8996524 33.97659827)",45406,18.6,10.6,4.6,91.3,4.2
"29155",2019,92701,"POINT (-117.8584719 33.74822034)",53908,31.9,17.4,3.6,83.6,4.3
"29156",2019,93255,"POINT (-118.0958835 35.68244446)",614,35.3,21.6,10.6,93.5,11
"29157",2019,92657,"POINT (-117.8321199 33.59560995)",9741,21,15.6,7.1,95,3.9
"29158",2019,92106,"POINT (-117.24445 32.69623756)",19330,20.9,19.4,7.1,91.1,4.7
"29159",2019,92649,"POINT (-118.0497943 33.72606335)",32463,23.3,17.2,7.8,93,5
"29160",2019,93257,"POINT (-119.0515805 36.05429436)",75004,35.1,19.6,5.3,85.6,6.7
"29161",2019,92105,"POINT (-117.1029125 32.74090856)",69813,27.7,18.5,4,85.4,5
"29162",2019,93702,"POINT (-119.7539324 36.73919434)",48607,41.4,18.2,4,80.8,6.6
"29163",2019,92134,"POINT (-117.1465958 32.72420776)",198,17.4,18.1,2,77.4,2
"29164",2019,93535,"POINT (-117.878267 34.71310693)",72046,33.1,18.3,4.7,87.9,5.5
"29165",2019,92060,"POINT (-116.8485672 33.34076205)",218,28.2,22.3,8.9,94.1,8.7
"29166",2019,93656,"POINT (-119.9359166 36.4551466)",6313,39.3,18.8,5,85.1,6
"29167",2019,92821,"POINT (-117.8852377 33.92739829)",35533,22.7,16.1,6.6,91.9,4.2
"29168",2019,93623,"POINT (-119.6426941 37.4937623)",69,26.6,18.4,10,93.9,9
"29169",2019,92398,"POINT (-116.8462545 34.90559906)",1379,30.7,20,6.9,91.4,5.9
"29170",2019,92220,"POINT (-116.8380305 33.97301093)",31638,33.3,18.9,8.7,90.2,8.6
"29171",2019,92648,"POINT (-118.0120846 33.68204423)",45317,22.9,17.5,6.7,91.9,4.3
"29172",2019,92243,"POINT (-115.5993358 32.77252108)",48030,34.8,17.3,5,87.5,6.1
"29173",2019,93041,"POINT (-119.1104548 34.11218337)",23641,28.2,17.8,5.3,87.5,4.7
"29174",2019,92336,"POINT (-117.4639748 34.14653468)",88419,30.9,16.7,3.9,89.1,3.4
"29175",2019,93619,"POINT (-119.5592255 36.87737329)",28965,29.2,16.8,6.6,92.7,4.2
"29176",2019,92627,"POINT (-117.918374 33.64096244)",61510,26.5,18,5.2,88.6,4
"29177",2019,93276,"POINT (-119.360687 35.29963136)",161,33.1,23.9,6.7,87.8,6.5
"29178",2019,92234,"POINT (-116.4537938 33.81788806)",51151,33.9,18.1,6.3,89.4,6.3
"29179",2019,92620,"POINT (-117.7506517 33.71274662)",38486,18.4,13.6,5.4,92.6,3.2
"29180",2019,92324,"POINT (-117.3219555 34.06709676)",56505,33.5,17.5,4.3,87.5,4.4
"29181",2019,93505,"POINT (-117.9526329 35.13185449)",14038,36.1,18.8,5.1,87.4,5.5
"29182",2019,92102,"POINT (-117.1324763 32.71620171)",43267,28.4,19.3,4,86.2,4.6
"29183",2019,92706,"POINT (-117.8821804 33.76586925)",36457,28.3,16.4,4.8,87.3,4.4
"29184",2019,92672,"POINT (-117.6092341 33.42981989)",34464,24,17.8,7.4,92,4.8
"29185",2019,92870,"POINT (-117.8551563 33.88081175)",52033,23.8,16.2,6.3,90.7,4.3
"29186",2019,93654,"POINT (-119.402925 36.65713518)",29776,37.3,17.3,5.3,86.7,5.9
"29187",2019,93242,"POINT (-119.7277163 36.44206927)",3468,38.9,19.4,5.3,85.1,6.4
"29188",2019,92651,"POINT (-117.7766044 33.55943672)",23881,22.8,16.8,8.7,94.9,5
"29189",2019,92382,"POINT (-117.1180442 34.20543592)",5268,30.7,20.8,6.8,91.9,5.4
"29190",2019,92316,"POINT (-117.3906938 34.05909767)",30830,34.7,18.3,4.2,86.4,4.7
"29191",2019,91763,"POINT (-117.6983051 34.07230143)",36375,32.6,17.1,4.5,87.4,4.6
"29192",2019,93434,"POINT (-120.6076175 34.93477737)",7110,30.4,17.1,4.5,86,5.1
"29193",2019,92879,"POINT (-117.5354283 33.87974743)",46745,32.3,18.2,4.6,88.5,4.3
"29194",2019,92267,"POINT (-114.158252 34.27504275)",126,35.5,21.3,10.9,93.5,13.2
"29195",2019,92057,"POINT (-117.2861405 33.25750427)",54096,23.5,18.8,5.9,90.3,4.8
"29196",2019,93545,"POINT (-118.1092945 36.50580711)",2082,30.2,19.1,8.3,91.1,8.5
"29197",2019,93105,"POINT (-119.835845 34.51533569)",24815,22.4,16.6,8.8,93.3,5.7
"29198",2019,92807,"POINT (-117.7892914 33.84973604)",36171,22.5,16,7.1,92.9,4.4
"29199",2019,92844,"POINT (-117.973837 33.76671737)",24307,20.8,13.2,4.6,88,4.7
"29200",2019,92506,"POINT (-117.3673717 33.93433966)",44001,29.5,18.8,6.8,91.9,5
"29201",2019,91790,"POINT (-117.9375617 34.06666441)",44907,25.4,13.6,5.1,91,4.4
"29202",2019,91773,"POINT (-117.8097965 34.11003398)",33119,24.6,15.7,6.7,93,4.9
"29203",2019,92606,"POINT (-117.8322413 33.70246502)",21495,18.3,13.6,4.7,91.4,2.9
"29204",2019,92536,"POINT (-116.8349166 33.49288531)",3810,33.7,20.7,8.4,92.6,8.1
"29205",2019,92653,"POINT (-117.6915012 33.58505579)",29291,22.9,16.3,6.9,92.6,4.4
"29206",2019,92617,"POINT (-117.841715 33.64093344)",14044,17.4,17.3,1.7,77.3,1.7
"29207",2019,93628,"POINT (-118.9251784 36.79202809)",327,31,23.6,3.9,82.8,3.3
"29208",2019,93110,"POINT (-119.7695915 34.42988969)",16829,23.4,16.4,7.7,92.2,5.3
"29209",2019,92587,"POINT (-117.252934 33.69510605)",16675,31.1,20.1,6.7,91,5.3
"29210",2019,93704,"POINT (-119.8016076 36.79905888)",27156,34.7,18,6.8,89.7,5.9
"29211",2019,93426,"POINT (-120.941332 35.84641533)",1401,29.9,18.5,7.7,90.5,6.8
"29212",2019,91945,"POINT (-117.0341637 32.73317669)",25460,26.5,19.5,5.7,89.5,5.3
"29213",2019,91934,"POINT (-116.1724648 32.65856681)",737,28.5,22.1,7.5,91.1,8.2
"29214",2019,92692,"POINT (-117.6430522 33.60676043)",47222,22.4,16.5,7.8,93.6,4.6
"29215",2019,92805,"POINT (-117.9057451 33.83035205)",70401,29.5,16.8,4.1,86,4.2
"29216",2019,92305,"POINT (-116.8286084 34.16316198)",535,30.6,20,7.7,92.7,6.3
"29217",2019,92003,"POINT (-117.1987346 33.28568946)",4746,22.4,19,8,93,5.8
"29218",2019,93673,"POINT (-119.4823434 36.45269705)",713,38.8,19.3,5.2,82.9,8.7
"29219",2019,92109,"POINT (-117.2334004 32.79061568)",45787,19.1,20,4.6,88.5,2.9
"29220",2019,93244,"POINT (-119.0155598 36.46692016)",534,29.7,18.9,7.8,91.7,6.6
"29221",2019,93452,"POINT (-121.2039901 35.7105269)",524,25.8,17,8.2,93.2,6.3
"29222",2019,92614,"POINT (-117.8506995 33.69060166)",24748,19.3,14.9,5.2,91.2,3.2
"29223",2019,92122,"POINT (-117.1700687 32.85922959)",43728,17.4,17,5,87.7,3.6
"29224",2019,91764,"POINT (-117.6193223 34.07777715)",54086,33.3,17.9,4,86.6,4
"29225",2019,93615,"POINT (-119.2867315 36.51013735)",6042,38.5,18.6,3.7,81.1,6.2
"29226",2019,92880,"POINT (-117.587669 33.90216631)",58763,28.3,16.5,4.1,90.1,3.2
"29227",2019,93308,"POINT (-118.7899223 35.57745273)",52447,33.2,22.4,6.3,87.4,6.1
"29228",2019,93605,"POINT (-119.2492429 37.20315773)",175,32.9,18.4,7.1,92.8,5.2
"29229",2019,93424,"POINT (-120.7320805 35.19014544)",1261,22.4,17.2,11.3,95.8,7.1
"29230",2019,92275,"POINT (-115.8572424 33.25208978)",1506,34.2,19.6,7.2,88.6,8.7
"29231",2019,92147,"POINT (-117.2192712 32.72471862)",559,15.6,18.2,1.1,79.9,0.8
"29232",2019,92110,"POINT (-117.200009 32.76757545)",25341,21.5,20,5.7,89.2,4.2
"29233",2019,92249,"POINT (-115.4726214 32.72554428)",7334,36.2,17.3,3.9,86.1,5
"29234",2019,93647,"POINT (-119.1670312 36.59102382)",11874,36.4,17.5,3.9,83.2,6
"29235",2019,92660,"POINT (-117.8744949 33.63372062)",34797,21.7,16.4,8.6,94.1,5
"29236",2019,93526,"POINT (-118.2850961 36.81074779)",719,27.9,18.9,8.9,92.7,7.5
"29237",2019,93422,"POINT (-120.6935725 35.4832777)",31375,25.5,19.8,7.2,91.8,5.2
"29238",2019,92882,"POINT (-117.6042185 33.84176605)",67917,30.8,18.1,4.7,89.5,3.9
"29239",2019,93703,"POINT (-119.7623924 36.76885944)",31868,38.9,18.1,4.9,84.3,6.5
"29240",2019,92395,"POINT (-117.2943576 34.50163588)",42400,34.1,19.9,6.2,88.2,6.7
"29241",2019,92707,"POINT (-117.8713766 33.71573435)",59492,29.1,16.2,3.8,86.1,3.9
"29242",2019,92570,"POINT (-117.3166054 33.78518204)",53697,36.8,19.4,4.7,86.8,5.6
"29243",2019,93527,"POINT (-118.2273767 36.10449485)",2387,31.5,20.3,8.8,93.2,7.4
"29244",2019,93291,"POINT (-119.3685757 36.38957831)",52849,31.8,18.3,4.7,86.6,5
"29245",2019,93251,"POINT (-119.7582478 35.3158521)",270,35.5,22.2,6.5,87.3,7
"29246",2019,93215,"POINT (-119.226934 35.78320456)",55659,35.2,16.8,3.5,83.1,4.9
"29247",2019,92337,"POINT (-117.4706127 34.04980691)",37849,31.9,16.5,3.7,88.3,3.3
"29248",2019,92203,"POINT (-116.2464926 33.7539576)",25605,31.1,18.7,6.9,91.3,5.7
"29249",2019,92883,"POINT (-117.4739539 33.75411147)",29301,29.2,18.2,5.5,91.9,3.9
"29250",2019,91741,"POINT (-117.8423165 34.14746748)",25824,23.8,16.2,7.1,93.3,4.8
"29251",2019,92386,"POINT (-116.8276952 34.23722914)",2270,31.3,21,7.2,90.9,6.2
"29252",2019,92123,"POINT (-117.1349125 32.80677931)",26823,21.3,18.5,5.5,89.9,4.1
"29253",2019,92320,"POINT (-117.052249 33.99036283)",7788,30.1,19.4,9.3,92.8,7.5
"29254",2019,92084,"POINT (-117.2053422 33.22215797)",47654,25.3,19.9,6,88.9,5.3
"29255",2019,92562,"POINT (-117.3439215 33.55114047)",62079,29.4,19.3,6.2,91.2,4.7
"29256",2019,93630,"POINT (-120.1296238 36.72117606)",19162,38.5,18.1,4.7,84.9,5.8
"29257",2019,92647,"POINT (-118.006752 33.72340071)",57245,24.4,17.3,6,90.1,4.3
"29258",2019,92309,"POINT (-116.2327567 35.08385217)",763,34.8,19,3.7,86.1,3.9
"29259",2019,93512,"POINT (-118.5647005 37.8926117)",277,31.4,19.7,7.7,93.6,6.3
"29260",2019,92223,"POINT (-116.9878353 33.94825923)",43605,31.2,19,6.3,90.6,5.3
"29261",2019,93653,"POINT (-119.944657 37.24955705)",1229,29.3,19.9,9,92.7,8.1
"29262",2019,91917,"POINT (-116.7196667 32.60886507)",992,27.2,19.5,6,90.5,5.8
"29263",2019,93604,"POINT (-119.5425885 37.36785813)",674,26.8,18.3,11.7,93.8,9.7
"29264",2019,92230,"POINT (-116.765978 33.91059846)",2550,36,21.7,5.5,87.7,6.2
"29265",2019,93638,"POINT (-120.0334923 37.04018352)",49068,34.3,18.8,4.1,82.9,5.5
"29266",2019,92843,"POINT (-117.9245755 33.76705089)",45214,22.8,13.7,4.6,87.9,4.5
"29267",2019,92563,"POINT (-117.145718 33.58021898)",53892,28.5,18.2,5.2,90.5,3.8
"29268",2019,93622,"POINT (-120.5696645 36.81144902)",9581,42.4,18.4,4.2,83.3,6.4
"29269",2019,93218,"POINT (-119.0361525 35.86088991)",994,37.4,19.6,4.9,84.4,7.6
"29270",2019,92391,"POINT (-117.2347877 34.23789785)",2534,31.5,20.1,6.3,90.5,5.4
"29271",2019,91911,"POINT (-117.0532694 32.60748147)",82999,26.4,17.7,5.1,88.9,5.1
"29272",2019,92004,"POINT (-116.107078 33.11840744)",3881,26.6,19,10.3,94,10.5
"29273",2019,93720,"POINT (-119.7615803 36.86032758)",45191,28.8,16.5,6.6,91.7,4.3
"29274",2019,93239,"POINT (-120.061063 36.07776713)",1688,37.3,17.6,3.6,83.9,4.8
"29275",2019,92831,"POINT (-117.8963404 33.8797682)",34204,22.9,17.1,5,87.3,3.7
"29276",2019,92311,"POINT (-116.9772755 34.93261507)",31894,36.2,20.6,5.8,87.5,6.9
"29277",2019,92026,"POINT (-117.0936265 33.18016633)",48922,23.8,19.4,6.5,90.3,5.4
"29278",2019,92027,"POINT (-116.9842873 33.13448215)",53881,25.7,19.8,5.3,88.2,4.9
"29279",2019,92278,"POINT (-116.0550541 34.22997367)",3846,22.1,18.3,0.8,70.5,1.1
"29280",2019,93710,"POINT (-119.7602404 36.82234803)",30202,32.2,18.5,5.5,85.4,4.9
"29281",2019,92116,"POINT (-117.1230134 32.7650252)",31680,23.5,19.5,4.9,90.5,3.4
"29282",2019,92561,"POINT (-116.6201549 33.64089789)",1661,33.7,20.7,9.2,94.3,8.6
"29283",2019,92373,"POINT (-117.1506619 34.00494468)",33423,26.6,17.9,7.1,92,4.9
"29284",2019,93529,"POINT (-119.0980817 37.80506038)",633,29.5,19.6,6.7,91.4,5.6
"29285",2019,93433,"POINT (-120.6192883 35.12061372)",13162,25.7,19.8,6.3,90.5,4.8
"29286",2019,93440,"POINT (-120.2445347 34.7294266)",2058,25.4,17.7,6.4,91.6,4.6
"29287",2019,92399,"POINT (-117.0051429 34.04282996)",52606,30.2,19.8,6.8,90.9,5.6
"29288",2019,92236,"POINT (-116.1729165 33.6861479)",41083,37.9,18.7,3.2,83.6,4.3
"29289",2019,93441,"POINT (-119.9774685 34.75492051)",1530,23.5,17.8,7.7,93.4,5.1
"29290",2019,92397,"POINT (-117.6273137 34.36701934)",4894,29.8,20,7.4,92.6,5.8
"29291",2019,93271,"POINT (-118.773072 36.43554323)",2276,28.2,18.2,9.6,94.6,7.2
"29292",2019,91950,"POINT (-117.0928065 32.67010992)",60322,25.4,17.1,4.3,86.4,5
"29293",2019,93222,"POINT (-119.1865811 34.84135968)",2099,33,20.6,9.2,93.7,8.2
"29294",2019,93428,"POINT (-121.0290949 35.59045797)",6314,25.2,18.2,10.7,95.1,8.1
"29295",2019,93035,"POINT (-119.2082221 34.18935048)",27732,26.5,16.7,6.3,91.2,4.7
"29296",2019,91784,"POINT (-117.6581223 34.14097434)",25938,26.2,16.7,7.2,93.7,4.8
"29297",2019,92688,"POINT (-117.6212558 33.60155714)",43792,23.2,17.2,5.4,92.1,3
"29298",2019,93206,"POINT (-119.4743515 35.44106878)",2300,37.6,19.4,4.5,84.9,5.5
"29299",2019,92501,"POINT (-117.3736201 33.99545064)",20970,33.3,18.9,4.7,87.9,4.5
"29300",2019,92595,"POINT (-117.2593042 33.61784654)",29851,31.2,19.9,5.9,90,5
"29301",2019,92130,"POINT (-117.2073887 32.94759089)",48940,18.5,16.8,5.2,93.7,2.9
"29302",2019,91739,"POINT (-117.5090475 34.14521894)",34794,26.9,16.3,4.3,91.3,2.9
"29303",2019,93204,"POINT (-120.091283 35.86973894)",15529,41,17.2,3.4,82.2,6.1
"29304",2019,93311,"POINT (-119.1341003 35.20565254)",40829,27.6,17.7,5.5,90.5,3.7
"29305",2019,92365,"POINT (-116.6491879 34.89969029)",2637,34.4,21.1,7.6,90.8,8.1
"29306",2019,93626,"POINT (-119.6807119 37.04217319)",1359,31.2,18.4,8.9,93.3,7
"29307",2019,92508,"POINT (-117.3267488 33.89113493)",35000,29.7,18.4,4.8,90.8,3.6
"29308",2019,92111,"POINT (-117.168861 32.80648205)",45096,22.3,18.1,5.7,89.8,4.7
"29309",2019,92240,"POINT (-116.4818983 33.95331395)",34722,36.8,20.5,5.7,87.4,6.6
"29310",2019,93010,"POINT (-119.0746458 34.22981067)",42901,24.9,17.1,7.4,92,5.2
"29311",2019,92277,"POINT (-115.6172744 34.21719)",23911,30.7,21.8,4.8,84.7,4.9
"29312",2019,93534,"POINT (-118.1512884 34.71561952)",39341,31.1,17.8,5.7,89.2,6.1
"29313",2019,92075,"POINT (-117.2684308 32.99387496)",12056,21.2,18.4,7.6,93.6,4.9
"29314",2019,93224,"POINT (-119.5758811 35.23746286)",451,33.8,23.6,7.2,88.4,7.3
"29315",2019,92371,"POINT (-117.541852 34.44267976)",16763,33.4,21.1,6.2,89.2,6.3
"29316",2019,92262,"POINT (-116.5615135 33.86056207)",26179,32.9,18.1,8.1,92.8,7.9
"29317",2019,93067,"POINT (-119.596155 34.42111815)",895,22.3,18.1,7.1,92.3,4.5
"29318",2019,92610,"POINT (-117.6578615 33.69072182)",11248,21.2,15.8,4.8,92.8,2.5
"29319",2019,93675,"POINT (-119.1934925 36.72284836)",3721,36.3,19.8,8.3,91.8,7.8
"29320",2019,91948,"POINT (-116.461025 32.88192415)",78,23.5,20.4,11.6,95.8,9
"29321",2019,93043,"POINT (-119.20143 34.17208436)",333,26.8,16.5,2.5,82.7,2.3
"29322",2019,92121,"POINT (-117.1987745 32.89646483)",4179,17,17,3.6,87.3,2.4
"29323",2019,92315,"POINT (-116.90971 34.23603138)",5094,31.5,20,8.3,91.8,7.6
"29324",2019,92806,"POINT (-117.8707585 33.83850654)",37173,25.9,16.4,5.2,88.6,4.2
"29325",2019,93023,"POINT (-119.3295003 34.50917277)",20589,25.9,18.2,8.6,93.3,6
"29326",2019,93551,"POINT (-118.245091 34.59973327)",50798,26.5,16.4,5.6,92,4.3
"29327",2019,93602,"POINT (-119.4342688 37.09874644)",3862,32.5,18.7,8.8,92.7,6.7
