"zcta","year","population","aland10","count_sales_445110","popden_sales_445110","aden_sales_445110"
73020,2017,23414,60.4644,3,0.1281285,0.049616
73021,2017,223,64.29294,0,0,0
73024,2017,818,44.8405,0,0,0
73025,2017,12126,52.63615,0,0,0
73026,2017,10357,107.0778,2,0.1931061,0.018678
73027,2017,1266,80.62683,0,0,0
73028,2017,3830,145.0714,4,1.044386,0.0275726
73029,2017,1670,49.48526,1,0.5988024,0.020208
73030,2017,4568,190.6449,1,0.2189142,0.0052454
73032,2017,252,2.035093,0,0,0
73033,2017,410,6.546715,0,0,0
73034,2017,43646,54.17105,13,0.2978509,0.2399806
73036,2017,20410,183.3325,3,0.1469868,0.0163637
73038,2017,1856,149.5019,2,1.077586,0.0133778
73040,2017,1769,234.1229,1,0.5652912,0.0042713
73041,2017,244,104.8184,0,0,0
73042,2017,1207,106.4412,0,0,0
73043,2017,146,19.17787,0,0,0
73044,2017,23349,263.148,2,0.0856568,0.0076003
73045,2017,10499,66.17828,2,0.1904943,0.0302214
73047,2017,4936,151.0528,2,0.4051864,0.0132404
73048,2017,2289,187.1166,0,0,0
73049,2017,6526,61.38605,0,0,0
73050,2017,891,1.605967,0,0,0
73051,2017,10469,128.1644,4,0.3820804,0.0312099
73052,2017,6618,205.9609,2,0.3022061,0.0097106
73053,2017,762,75.1849,1,1.312336,0.0133005
73054,2017,3919,91.39475,1,0.2551671,0.0109415
73055,2017,10218,253.1002,3,0.2935995,0.011853
73056,2017,404,113.2459,1,2.475247,0.0088303
73057,2017,2360,87.76845,2,0.8474576,0.0227872
73058,2017,249,41.16405,0,0,0
73059,2017,2934,167.8337,0,0,0
73061,2017,1663,112.4329,1,0.6013229,0.0088942
73062,2017,1364,251.22,0,0,0
73063,2017,704,107.3275,0,0,0
73064,2017,23140,50.5534,6,0.2592913,0.1186864
73065,2017,7956,51.2677,1,0.1256913,0.0195055
73066,2017,320,0.8313023,0,0,0
73067,2017,2335,124.9716,0,0,0
73068,2017,12066,63.02258,4,0.33151,0.0634693
73069,2017,24635,15.86454,7,0.2841485,0.4412355
73071,2017,40693,24.38728,9,0.2211683,0.3690448
73072,2017,47552,52.68331,7,0.1472073,0.1328694
73073,2017,521,115.795,0,0,0
73074,2017,1078,39.8013,0,0,0
73075,2017,9448,137.4445,2,0.211685,0.0145513
73077,2017,6805,269.5381,1,0.1469508,0.0037101
73078,2017,10071,65.71861,2,0.19859,0.0304328
73079,2017,547,75.01216,1,1.828154,0.0133312
73080,2017,9592,108.3158,4,0.4170142,0.0369291
73082,2017,3106,152.2032,1,0.3219575,0.0065702
73084,2017,7167,16.89123,1,0.1395284,0.0592023
73086,2017,8472,177.6054,1,0.1180359,0.0056305
73089,2017,12444,105.2596,2,0.16072,0.0190006
73090,2017,1175,60.34576,0,0,0
73092,2017,990,55.95,0,0,0
73093,2017,2853,52.7313,0,0,0
73095,2017,1857,69.80904,1,0.5385029,0.0143248
73096,2017,14121,199.3589,2,0.141633,0.0100322
73097,2017,95,0.7756059,0,0,0
73098,2017,4550,136.3291,0,0,0
73099,2017,66693,121.2712,7,0.1049585,0.0577218
73102,2017,5312,0.7926117,4,0.753012,5.046607
73103,2017,4898,1.169699,6,1.22499,5.129524
73104,2017,2306,1.515885,3,1.300954,1.979042
73105,2017,5479,4.44864,6,1.09509,1.348727
73106,2017,13031,3.134409,14,1.074361,4.466551
73107,2017,25486,7.831596,16,0.6277956,2.043006
73108,2017,14564,7.523824,7,0.4806372,0.930378
73109,2017,22462,5.41071,10,0.4451963,1.848186
73110,2017,33772,10.67793,10,0.2961033,0.936511
73111,2017,11395,8.616668,5,0.4387889,0.5802707
73112,2017,31948,7.706337,12,0.3756104,1.55716
73114,2017,18641,9.391827,3,0.1609356,0.3194267
73115,2017,21425,5.922893,3,0.1400233,0.5065092
73116,2017,9430,5.436337,6,0.6362672,1.103684
73117,2017,5619,6.487682,2,0.3559352,0.3082765
73118,2017,13942,4.970173,3,0.2151772,0.6036007
73119,2017,33358,6.073081,14,0.4196894,2.305255
73120,2017,35936,11.07347,13,0.3617542,1.173977
73121,2017,3427,10.03675,3,0.8754013,0.2989015
73122,2017,13192,3.311909,2,0.151607,0.6038812
73127,2017,25730,12.13433,9,0.3497863,0.7416974
73128,2017,4778,6.614156,0,0,0
73129,2017,19080,12.58445,8,0.4192872,0.635705
73130,2017,20462,9.967172,7,0.3420976,0.7023056
73131,2017,3564,12.02227,1,0.2805836,0.083179
73132,2017,28149,7.46516,5,0.1776262,0.669778
73134,2017,4746,4.154871,1,0.2107037,0.2406814
73135,2017,22338,11.60096,2,0.0895335,0.1723995
73139,2017,17783,4.376286,5,0.2811674,1.142521
73141,2017,2613,10.74732,0,0,0
73142,2017,14135,9.778786,4,0.2829855,0.4090487
73145,2017,3046,5.823022,0,0,0
73149,2017,5144,5.249499,4,0.777605,0.7619775
73150,2017,4551,18.97241,2,0.4394639,0.1054162
73151,2017,1705,2.886773,0,0,0
73159,2017,33496,12.2498,4,0.1194172,0.3265359
73160,2017,58078,22.46741,6,0.1033093,0.2670535
73162,2017,29366,6.961968,3,0.102159,0.4309126
73165,2017,6561,39.98772,2,0.3048316,0.0500154
73169,2017,2189,6.647557,1,0.4568296,0.1504312
73170,2017,37896,21.01764,8,0.2111041,0.3806326
73173,2017,2376,16.2329,0,0,0
73179,2017,4868,12.28284,2,0.4108464,0.1628288
73401,2017,36058,328.8704,16,0.4437295,0.0486514
73425,2017,42,1.383824,0,0,0
73430,2017,1313,91.06854,1,0.7616146,0.0109807
73432,2017,1192,59.13835,0,0,0
73433,2017,2995,164.5139,1,0.3338898,0.0060785
73434,2017,502,99.12503,0,0,0
73437,2017,98,12.93447,0,0,0
73438,2017,3559,86.72827,2,0.5619556,0.0230605
73439,2017,7586,128.2161,4,0.5272871,0.0311973
73440,2017,343,11.90383,0,0,0
73441,2017,163,3.688529,0,0,0
73442,2017,409,80.54478,0,0,0
73443,2017,3808,52.70306,1,0.262605,0.0189742
73444,2017,93,40.64379,0,0,0
73446,2017,8297,230.8782,2,0.241051,0.0086626
73447,2017,1276,90.80349,0,0,0
73448,2017,6171,214.3562,2,0.3240966,0.0093303
73449,2017,3170,37.60688,0,0,0
73450,2017,1331,93.93863,1,0.7513148,0.0106452
73453,2017,539,70.58516,0,0,0
73455,2017,625,9.078096,0,0,0
73456,2017,2176,255.2894,1,0.4595588,0.0039171
73458,2017,927,105.0414,0,0,0
73459,2017,1072,34.73381,0,0,0
73460,2017,4708,160.43,1,0.2124044,0.0062332
73461,2017,704,60.72129,0,0,0
73463,2017,3352,203.7388,3,0.8949881,0.0147247
73481,2017,933,75.75334,0,0,0
73487,2017,174,11.49727,0,0,0
73491,2017,750,17.31531,3,4,0.1732571
73501,2017,20147,117.2526,6,0.2978111,0.0511716
73503,2017,10651,84.29755,1,0.0938879,0.0118627
73505,2017,49421,55.27158,11,0.2225775,0.1990173
73507,2017,22491,204.2065,5,0.2223112,0.024485
73520,2017,150,10.5986,0,0,0
73521,2017,20917,183.7847,3,0.143424,0.0163235
73526,2017,2327,82.07285,0,0,0
73527,2017,5358,81.73563,0,0,0
73528,2017,561,86.37022,0,0,0
73529,2017,5544,217.1187,3,0.5411255,0.0138173
73530,2017,471,133.7557,0,0,0
73531,2017,432,79.4297,0,0,0
73532,2017,441,140.7789,1,2.267574,0.0071033
73533,2017,27542,331.9049,3,0.1089245,0.0090387
73537,2017,638,177.3411,0,0,0
73538,2017,6108,80.00046,1,0.1637197,0.0124999
73539,2017,249,71.92516,0,0,0
73540,2017,701,55.46005,0,0,0
73541,2017,2778,83.48956,0,0,0
73542,2017,4464,332.0727,1,0.2240143,0.0030114
73543,2017,1553,69.48756,0,0,0
73544,2017,227,128.9481,0,0,0
73546,2017,1041,134.7798,1,0.9606147,0.0074195
73547,2017,2354,122.1698,0,0,0
73548,2017,523,50.77679,0,0,0
73549,2017,184,74.04267,0,0,0
73550,2017,2334,214.8658,2,0.856898,0.0093081
73551,2017,46,10.96799,0,0,0
73552,2017,1541,114.0383,0,0,0
73553,2017,92,43.16893,0,0,0
73554,2017,3300,405.9149,2,0.6060606,0.0049271
73555,2017,211,19.83039,0,0,0
73556,2017,137,1.441696,0,0,0
73557,2017,432,2.331091,0,0,0
73559,2017,559,104.7483,0,0,0
73560,2017,795,133.879,0,0,0
73562,2017,604,102.0417,0,0,0
73564,2017,507,190.4804,0,0,0
73565,2017,994,197.1001,2,2.012072,0.0101471
73566,2017,1845,111.0277,1,0.5420054,0.0090068
73567,2017,702,4.611183,0,0,0
73568,2017,1022,91.49286,1,0.9784735,0.0109298
73569,2017,536,74.12319,1,1.865672,0.0134911
73570,2017,1103,123.8759,1,0.9066183,0.0080726
73571,2017,166,125.2064,0,0,0
73572,2017,3805,276.4429,2,0.5256242,0.0072348
73573,2017,2549,213.881,1,0.3923107,0.0046755
73601,2017,10401,133.8446,3,0.2884338,0.022414
73620,2017,1072,123.7049,0,0,0
73622,2017,170,53.96977,0,0,0
73624,2017,2373,10.11181,2,0.842815,0.1977885
73625,2017,622,133.726,0,0,0
73626,2017,972,115.5409,0,0,0
73627,2017,473,101.3297,0,0,0
73628,2017,1661,371.4221,1,0.602047,0.0026924
73632,2017,3451,202.4564,2,0.5795422,0.0098787
73638,2017,268,135.9845,0,0,0
73639,2017,526,147.8552,0,0,0
73641,2017,646,42.60724,0,0,0
73642,2017,135,97.29537,0,0,0
73644,2017,14966,190.7144,5,0.3340906,0.0262172
73645,2017,1394,286.6742,3,2.15208,0.0104648
73646,2017,427,114.881,0,0,0
73647,2017,618,107.8315,0,0,0
73650,2017,1076,192.4219,0,0,0
73651,2017,4093,209.058,5,1.221598,0.0239168
73654,2017,722,340.5952,1,1.385041,0.002936
73655,2017,794,157.8309,0,0,0
73658,2017,276,81.81927,0,0,0
73659,2017,201,145.36,0,0,0
73660,2017,361,126.0069,0,0,0
73661,2017,441,67.41654,0,0,0
73662,2017,6520,388.6833,4,0.613497,0.0102912
73663,2017,1449,135.5068,0,0,0
73664,2017,1122,130.609,1,0.8912656,0.0076564
73666,2017,226,75.56769,0,0,0
73667,2017,615,152.4435,0,0,0
73669,2017,1808,137.6184,1,0.5530974,0.0072665
73673,2017,281,125.3889,0,0,0
73701,2017,24015,145.1599,10,0.4164064,0.0688895
73703,2017,30089,113.4312,10,0.3323474,0.0881591
73705,2017,300,0.4424839,0,0,0
73716,2017,488,126.2709,0,0,0
73717,2017,6949,657.1761,2,0.2878112,0.0030433
73718,2017,595,71.40225,1,1.680672,0.0140052
73719,2017,43,43.90977,0,0,0
73720,2017,134,57.63699,0,0,0
73722,2017,532,169.4525,0,0,0
73724,2017,1079,152.9614,0,0,0
73726,2017,556,106.3114,0,0,0
73727,2017,231,37.90191,0,0,0
73728,2017,1921,228.1793,1,0.5205622,0.0043825
73729,2017,612,57.18497,0,0,0
73730,2017,760,57.33275,0,0,0
73731,2017,102,37.86337,0,0,0
73733,2017,362,51.52867,0,0,0
73734,2017,948,103.7379,0,0,0
73735,2017,652,35.34173,0,0,0
73736,2017,523,55.4093,0,0,0
73737,2017,3394,323.9747,3,0.8839128,0.00926
73738,2017,1205,102.8015,0,0,0
73739,2017,335,48.62035,0,0,0
73741,2017,1750,106.0485,1,0.5714285,0.0094297
73742,2017,4232,233.038,2,0.4725898,0.0085823
73743,2017,175,5.55615,0,0,0
73744,2017,204,90.9748,0,0,0
73746,2017,28,0.5155394,0,0,0
73747,2017,439,41.8575,0,0,0
73749,2017,404,79.20776,0,0,0
73750,2017,7475,265.74,2,0.2675585,0.0075262
73753,2017,364,65.06511,0,0,0
73754,2017,1116,36.5183,1,0.8960574,0.0273835
73755,2017,919,73.76019,0,0,0
73756,2017,274,82.31535,0,0,0
73757,2017,221,34.64976,0,0,0
73758,2017,97,94.03683,0,0,0
73759,2017,1725,380.0173,1,0.5797101,0.0026315
73760,2017,342,59.51275,0,0,0
73761,2017,441,101.2278,0,0,0
73762,2017,2059,187.9637,0,0,0
73763,2017,1634,199.3084,1,0.6119951,0.0050174
73764,2017,102,49.73949,0,0,0
73766,2017,1166,152.7505,1,0.8576329,0.0065466
73768,2017,1763,131.0709,1,0.567215,0.0076295
73771,2017,392,135.004,1,2.55102,0.0074072
73772,2017,4035,244.3583,3,0.7434945,0.0122771
73773,2017,2016,106.3119,0,0,0
73801,2017,15289,479.4681,4,0.261626,0.0083426
73832,2017,1060,458.069,1,0.9433962,0.0021831
73834,2017,1555,407.9691,1,0.6430868,0.0024512
73835,2017,199,138.8426,0,0,0
73838,2017,343,143.9225,0,0,0
73840,2017,765,173.3142,0,0,0
73841,2017,1330,37.89628,0,0,0
73842,2017,522,436.2218,1,1.915709,0.0022924
73843,2017,848,320.4876,0,0,0
73844,2017,225,339.8705,0,0,0
73848,2017,2366,608.5573,1,0.4226543,0.0016432
73851,2017,136,49.15181,0,0,0
73852,2017,2780,406.3396,0,0,0
73853,2017,681,131.6096,0,0,0
73855,2017,93,135.1507,0,0,0
73857,2017,635,63.15057,0,0,0
73858,2017,1555,248.392,2,1.286174,0.0080518
73859,2017,1356,188.6324,3,2.212389,0.0159039
73860,2017,1622,337.9052,2,1.233046,0.0059188
73901,2017,231,12.4596,1,4.329004,0.0802594
73931,2017,473,256.913,0,0,0
73932,2017,2387,555.8429,1,0.4189359,0.0017991
73933,2017,1548,1040.39,1,0.6459948,0.0009612
73937,2017,227,175.2062,0,0,0
73938,2017,726,198.1552,0,0,0
73939,2017,1710,332.5994,1,0.5847953,0.0030066
73942,2017,13865,623.399,11,0.7933646,0.0176452
73944,2017,512,223.2718,0,0,0
73945,2017,2830,385.9162,0,0,0
73946,2017,51,179.7591,0,0,0
73947,2017,361,330.2165,0,0,0
73949,2017,1434,525.4113,1,0.6973501,0.0019033
73950,2017,1353,218.2592,0,0,0
73951,2017,1129,95.8391,0,0,0
74001,2017,305,6.00087,0,0,0
74002,2017,1951,144.4551,2,1.025115,0.0138451
74003,2017,14247,121.9792,5,0.3509511,0.0409906
74006,2017,26803,88.81781,6,0.2238555,0.067554
74008,2017,27312,79.15163,4,0.1464558,0.0505359
74010,2017,10827,328.6632,3,0.2770851,0.0091279
74011,2017,27279,23.6615,5,0.1832912,0.2113138
74012,2017,62075,24.75963,15,0.2416432,0.6058248
74014,2017,38441,105.2457,4,0.1040556,0.0380063
74015,2017,8667,56.97736,3,0.3461405,0.0526525
74016,2017,5778,149.789,2,0.3461405,0.0133521
74017,2017,28184,144.3682,5,0.1774056,0.0346337
74019,2017,18030,110.1727,3,0.1663893,0.02723
74020,2017,7241,68.17724,0,0,0
74021,2017,19641,68.87505,3,0.1527417,0.0435571
74022,2017,1870,118.3037,1,0.5347593,0.0084528
74023,2017,11479,176.1316,2,0.1742312,0.0113551
74026,2017,950,2.445017,0,0,0
74027,2017,1060,92.17719,2,1.886792,0.0216973
74028,2017,1714,101.7259,0,0,0
74029,2017,5105,51.82713,2,0.3917728,0.0385898
74030,2017,3855,68.81545,1,0.2594034,0.0145316
74032,2017,2295,103.1851,0,0,0
74033,2017,11454,11.89102,2,0.1746115,0.1681941
74034,2017,130,3.222906,0,0,0
74035,2017,4113,241.1052,0,0,0
74036,2017,7357,122.9728,3,0.4077749,0.0243956
74037,2017,17715,14.45429,6,0.338696,0.4151017
74038,2017,2129,96.83064,0,0,0
74039,2017,3806,65.40669,0,0,0
74041,2017,2757,7.447802,0,0,0
74042,2017,464,57.07489,0,0,0
74044,2017,7316,80.99354,3,0.4100601,0.03704
74045,2017,348,44.80877,0,0,0
74046,2017,99,0.8626619,0,0,0
74047,2017,6904,99.38515,1,0.1448436,0.0100619
74048,2017,6168,208.7488,2,0.3242542,0.0095809
74050,2017,366,0.2439451,0,0,0
74051,2017,1875,33.64478,0,0,0
74052,2017,1075,14.534,1,0.9302326,0.0688042
74053,2017,4696,39.52908,2,0.4258944,0.0505957
74054,2017,821,28.45919,0,0,0
74055,2017,44415,51.079,12,0.270179,0.2349302
74056,2017,5318,653.3943,1,0.1880406,0.0015305
74058,2017,3962,257.588,2,0.5047956,0.0077643
74059,2017,5635,115.4776,1,0.1774623,0.0086597
74060,2017,439,14.47706,0,0,0
74061,2017,2037,91.81283,1,0.490918,0.0108917
74062,2017,796,31.50907,0,0,0
74063,2017,31448,135.7598,9,0.2861867,0.0662936
74066,2017,32474,126.7596,6,0.1847632,0.0473337
74068,2017,27,0.7621579,0,0,0
74070,2017,15194,188.5207,1,0.0658155,0.0053045
74071,2017,145,7.496804,0,0,0
74072,2017,1846,113.1835,2,1.083424,0.0176704
74073,2017,5754,46.83079,0,0,0
74074,2017,31482,131.6744,10,0.3176418,0.0759449
74075,2017,25217,92.57978,8,0.3172463,0.086412
74078,2017,2344,0.2427393,0,0,0
74079,2017,4176,175.4415,0,0,0
74080,2017,2816,100.1095,0,0,0
74081,2017,2022,34.08225,1,0.4945598,0.0293408
74082,2017,74,0.0762706,0,0,0
74083,2017,997,104.6135,0,0,0
74084,2017,555,60.78897,0,0,0
74085,2017,2325,93.10783,0,0,0
74103,2017,2061,0.5705474,2,0.9704027,3.505405
74104,2017,11827,2.72224,5,0.4227615,1.836723
74105,2017,25562,7.279585,8,0.3129646,1.098964
74106,2017,17977,7.569296,5,0.2781332,0.6605634
74107,2017,20000,25.72399,5,0.25,0.1943711
74108,2017,7153,8.15064,2,0.279603,0.2453795
74110,2017,14785,5.918563,7,0.4734528,1.182719
74112,2017,20472,6.746672,5,0.244236,0.7411061
74114,2017,16070,4.859229,4,0.248911,0.8231758
74115,2017,23484,15.67441,2,0.0851644,0.1275965
74116,2017,4238,17.95612,1,0.2359603,0.0556913
74117,2017,103,12.21444,1,9.708738,0.0818703
74119,2017,3305,0.7859828,2,0.6051437,2.544585
74120,2017,4915,2.133819,2,0.4069176,0.9372865
74126,2017,10417,23.96804,1,0.0959969,0.0417222
74127,2017,15907,24.36206,5,0.314327,0.2052371
74128,2017,12620,3.686519,5,0.3961965,1.356293
74129,2017,19451,4.159034,4,0.205645,0.9617618
74130,2017,2037,4.056293,0,0,0
74131,2017,3014,9.952458,1,0.331785,0.1004777
74132,2017,8922,12.17862,1,0.1120825,0.0821111
74133,2017,46028,13.75892,12,0.2607109,0.8721615
74134,2017,16427,11.02264,9,0.5478785,0.8165012
74135,2017,20982,6.055081,12,0.5719188,1.981807
74136,2017,31726,8.087919,12,0.3782387,1.483694
74137,2017,28046,10.32565,4,0.1426228,0.3873847
74145,2017,18284,6.071873,6,0.3281558,0.988163
74146,2017,16181,5.093705,7,0.4326062,1.374245
74301,2017,11633,396.269,3,0.257887,0.0075706
74330,2017,3336,97.02055,1,0.2997602,0.0103071
74331,2017,6955,112.328,2,0.2875629,0.017805
74332,2017,1593,68.4522,1,0.6277464,0.0146087
74333,2017,1176,89.65367,0,0,0
74337,2017,5009,91.96185,2,0.3992813,0.0217481
74338,2017,5551,165.8848,3,0.5404432,0.0180848
74339,2017,2388,3.437259,0,0,0
74340,2017,202,1.801278,0,0,0
74342,2017,2920,74.73484,1,0.3424658,0.0133806
74343,2017,3220,64.37758,2,0.621118,0.0310667
74344,2017,15197,89.51881,3,0.1974074,0.0335125
74346,2017,7754,221.6981,2,0.2579314,0.0090213
74347,2017,2657,35.21676,1,0.3763643,0.0283956
74349,2017,265,1.388731,0,0,0
74350,2017,765,5.92208,1,1.30719,0.1688596
74352,2017,6627,130.8241,4,0.6035914,0.0305754
74354,2017,18003,180.7843,2,0.1110926,0.0110629
74358,2017,243,0.1239909,0,0,0
74359,2017,541,9.342885,1,1.848429,0.1070333
74360,2017,14,6.428371,0,0,0
74361,2017,16465,171.0379,4,0.2429396,0.0233866
74363,2017,2955,68.03365,0,0,0
74364,2017,1771,95.2008,1,0.5646527,0.0105041
74365,2017,4377,71.66062,2,0.456934,0.0279093
74366,2017,1462,36.80051,0,0,0
74367,2017,427,18.33604,0,0,0
74368,2017,88,1.121553,0,0,0
74369,2017,2051,228.7911,1,0.487567,0.0043708
74370,2017,3606,108.7442,1,0.2773156,0.0091959
74401,2017,16495,121.0176,6,0.3637466,0.0495796
74403,2017,30561,113.8004,16,0.5235431,0.1405971
74421,2017,4591,132.2885,2,0.4356349,0.0151185
74422,2017,700,65.33289,0,0,0
74423,2017,964,54.60534,0,0,0
74425,2017,1427,16.36156,1,0.7007708,0.0611189
74426,2017,9465,221.3318,5,0.528262,0.0225905
74427,2017,985,39.60455,1,1.015229,0.0252496
74428,2017,1442,60.71808,0,0,0
74429,2017,15323,86.49236,2,0.1305227,0.0231234
74430,2017,441,6.413346,0,0,0
74431,2017,922,3.661263,0,0,0
74432,2017,9454,215.0617,2,0.2115507,0.0092997
74434,2017,8791,90.10902,2,0.2275054,0.0221953
74435,2017,3358,65.05441,2,0.5955926,0.0307435
74436,2017,5142,137.5109,2,0.3889537,0.0145443
74437,2017,10178,208.6616,2,0.1965023,0.0095849
74438,2017,144,7.816693,0,0,0
74441,2017,5744,138.9276,1,0.1740947,0.007198
74442,2017,835,59.99116,0,0,0
74445,2017,3309,81.95507,0,0,0
74446,2017,457,1.017007,0,0,0
74447,2017,16604,229.8398,3,0.1806794,0.0130526
74450,2017,1964,71.72522,0,0,0
74451,2017,4337,73.81526,2,0.4611483,0.0270947
74452,2017,364,26.03428,0,0,0
74454,2017,3166,108.9717,1,0.315856,0.0091767
74455,2017,3195,114.4124,0,0,0
74456,2017,223,1.227187,0,0,0
74457,2017,432,70.75915,0,0,0
74458,2017,94,1.361589,0,0,0
74459,2017,89,1.577755,0,0,0
74460,2017,157,0.8945894,0,0,0
74462,2017,7557,248.0225,2,0.2646553,0.0080638
74463,2017,2114,2.210901,0,0,0
74464,2017,31494,283.4418,8,0.2540166,0.0282245
74467,2017,15226,155.0325,6,0.3940628,0.0387016
74468,2017,304,3.010893,0,0,0
74469,2017,2447,43.59581,1,0.4086637,0.022938
74470,2017,1709,82.20917,0,0,0
74471,2017,1809,48.27809,1,0.5527916,0.0207133
74472,2017,694,13.43803,0,0,0
74477,2017,0,0.0366407,0,NA,0
74501,2017,28069,553.1822,4,0.142506,0.0072309
74521,2017,193,9.545548,0,0,0
74522,2017,254,0.8179632,0,0,0
74523,2017,5961,218.7455,4,0.6710283,0.0182861
74525,2017,9664,417.4515,4,0.4139073,0.009582
74528,2017,205,33.71087,0,0,0
74530,2017,175,19.21475,0,0,0
74531,2017,1011,128.6055,0,0,0
74533,2017,746,41.42085,1,1.340483,0.0241424
74534,2017,154,28.93242,0,0,0
74535,2017,104,6.2947,0,0,0
74536,2017,1582,286.4373,2,1.264223,0.0069823
74538,2017,4067,360.0712,2,0.4917629,0.0055545
74540,2017,196,39.77829,0,0,0
74543,2017,467,134.7316,0,0,0
74546,2017,683,1.588736,0,0,0
74547,2017,3638,104.2042,2,0.5497526,0.0191931
74549,2017,76,38.42794,0,0,0
74552,2017,1253,98.90862,0,0,0
74553,2017,1269,72.72251,2,1.576044,0.0275018
74554,2017,1750,4.751987,2,1.142857,0.4208766
74555,2017,772,65.59904,0,0,0
74556,2017,384,15.66978,0,0,0
74557,2017,459,129.2599,1,2.178649,0.0077363
74558,2017,418,84.50106,0,0,0
74560,2017,582,216.7297,0,0,0
74561,2017,2013,134.5039,1,0.496771,0.0074347
74562,2017,873,161.4898,1,1.145475,0.0061923
74563,2017,2051,188.7831,0,0,0
74565,2017,664,11.69894,0,0,0
74567,2017,105,55.02354,0,0,0
74569,2017,1230,200.1718,2,1.626016,0.0099914
74570,2017,1035,153.521,1,0.9661835,0.0065138
74571,2017,3619,332.423,1,0.2763194,0.0030082
74572,2017,684,42.91406,1,1.461988,0.0233024
74574,2017,1174,145.7246,1,0.8517888,0.0068623
74576,2017,109,47.25938,0,0,0
74577,2017,195,7.580561,0,0,0
74578,2017,6263,331.9994,1,0.1596679,0.0030121
74601,2017,19164,172.0919,2,0.1043623,0.0116217
74604,2017,12534,134.4668,4,0.319132,0.0297471
74630,2017,771,106.5384,0,0,0
74631,2017,7506,95.10375,1,0.1332268,0.0105148
74632,2017,558,109.9161,0,0,0
74633,2017,327,94.19404,0,0,0
74636,2017,244,52.33294,0,0,0
74637,2017,1747,187.4292,0,0,0
74640,2017,286,60.34226,0,0,0
74641,2017,644,17.32533,1,1.552795,0.057719
74643,2017,396,109.1377,0,0,0
74644,2017,533,77.0938,0,0,0
74646,2017,263,57.50509,0,0,0
74647,2017,3705,305.6202,0,0,0
74650,2017,642,141.6577,0,0,0
74651,2017,813,148.6723,0,0,0
74652,2017,814,240.0668,0,0,0
74653,2017,3814,117.9544,1,0.2621919,0.0084779
74701,2017,24232,176.2145,9,0.3714097,0.0510741
74720,2017,496,12.9505,0,0,0
74722,2017,222,15.49323,1,4.504505,0.0645443
74723,2017,1411,200.1692,0,0,0
74724,2017,427,32.01408,0,0,0
74726,2017,2452,151.5141,1,0.4078304,0.0066
74727,2017,1802,198.3771,0,0,0
74728,2017,11128,396.3236,7,0.6290438,0.0176623
74729,2017,2995,154.9138,0,0,0
74730,2017,4815,63.44109,0,0,0
74731,2017,1525,13.00297,0,0,0
74733,2017,3200,47.63725,1,0.3125,0.020992
74734,2017,1263,158.4893,0,0,0
74735,2017,1502,158.9237,1,0.6657789,0.0062923
74736,2017,1118,65.81126,0,0,0
74738,2017,638,32.031,0,0,0
74740,2017,2244,257.5923,1,0.4456328,0.0038821
74741,2017,1004,79.81448,1,0.996016,0.0125291
74743,2017,8591,219.3403,5,0.5820044,0.0227956
74745,2017,9847,169.8987,6,0.6093226,0.0353152
74747,2017,147,0.427524,0,0,0
74748,2017,637,38.89202,1,1.569859,0.0257122
74750,2017,386,5.152475,1,2.590673,0.1940815
74753,2017,46,0.0703718,0,0,0
74754,2017,254,52.97559,0,0,0
74755,2017,69,7.282362,0,0,0
74756,2017,703,47.8958,0,0,0
74759,2017,1311,138.2239,0,0,0
74760,2017,351,19.75412,0,0,0
74761,2017,78,1.490086,0,0,0
74764,2017,3779,132.1759,0,0,0
74766,2017,1508,107.6763,1,0.66313,0.0092871
74801,2017,21917,76.06525,8,0.3650135,0.1051729
74804,2017,20930,93.52202,6,0.2866699,0.064156
74820,2017,31352,307.3753,8,0.2551671,0.0260268
74824,2017,1492,36.89222,1,0.6702413,0.027106
74825,2017,2211,140.3682,1,0.452284,0.0071241
74826,2017,1050,80.45615,1,0.952381,0.0124291
74827,2017,349,36.88481,0,0,0
74829,2017,1542,47.39578,0,0,0
74830,2017,264,1.626928,0,0,0
74831,2017,792,78.86323,0,0,0
74832,2017,799,27.97258,0,0,0
74833,2017,842,49.8699,0,0,0
74834,2017,7719,191.3834,1,0.1295505,0.0052251
74836,2017,185,34.79274,0,0,0
74837,2017,273,2.607892,0,0,0
74839,2017,795,75.63602,0,0,0
74840,2017,1887,59.55234,0,0,0
74842,2017,118,7.138137,1,8.474576,0.1400926
74843,2017,358,29.06192,0,0,0
74844,2017,340,2.573353,0,0,0
74845,2017,563,101.4408,0,0,0
74848,2017,8079,253.6479,4,0.4951108,0.0157699
74849,2017,3059,122.7966,2,0.6538084,0.0162871
74850,2017,343,57.67274,0,0,0
74851,2017,10389,85.22831,0,0,0
74852,2017,1507,72.67831,0,0,0
74854,2017,1985,76.70559,0,0,0
74855,2017,4811,107.1486,1,0.207857,0.0093328
74856,2017,845,124.7955,0,0,0
74857,2017,8689,60.30659,2,0.2301761,0.0331639
74859,2017,6034,299.939,4,0.6629102,0.013336
74860,2017,1739,96.59378,0,0,0
74864,2017,5303,113.0039,2,0.377145,0.0176985
74865,2017,1863,162.7584,0,0,0
74867,2017,778,84.1216,0,0,0
74868,2017,13700,212.7723,4,0.2919708,0.0187994
74869,2017,801,53.08664,0,0,0
74871,2017,2429,170.0215,0,0,0
74872,2017,3199,144.4487,1,0.3125977,0.0069229
74873,2017,11649,148.2471,2,0.1716886,0.013491
